Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-76400.0;-76400;11;0;0;0
2;-50150;-63275;5;0;0;0
3;-38850;-55133;6;0;0;0
4;-49590;-53748;6;0;0;0
5;-109540;-64906;29;0;0;2
6;-72500;-66172;8;0;0;0
7;-63670;-65814;19;0;0;0
8;-108800;-71188;49;0;0;0
9;-56190;-69521;11;0;0;0
10;-68170;-69386;23;0;0;0
11;-69450;-69392;5;0;0;0
12;-57100;-68368;11;0;0;0
13;-57090;-67500;28;0;0;0
14;-51540;-66360;8;0;0;0
15;-80340;-67292;18;0;0;2
16;-70350;-67483;6;0;0;0
17;-69020;-67574;25;0;0;0
18;-42450;-66178;13;0;0;0
19;-30790;-64315;9;0;0;1
20;-63150;-64257;23;0;0;0
21;-69390;-64501;6;0;0;0
22;-57140;-64167;10;0;0;0
23;-53350;-63697;8;0;0;0
24;-86470;-64645;54;0;0;0
25;-33600;-63404;6;0;0;0
26;-56860;-63152;33;0;0;0
27;-73800;-63546;10;0;0;0
28;-60900;-63452;12;0;0;0
29;-33590;-62422;7;0;0;0
30;-29850;-61336;5;0;0;0
31;-46680;-60864;34;0;0;0
32;-56870;-60739;14;0;0;0
33;-84400;-61456;19;0;0;0
34;-67770;-61641;23;0;0;0
35;-57140;-61513;10;0;0;0
36;-43730;-61019;17;0;0;0
37;-70650;-61279;6;0;0;0
38;-74290;-61622;13;0;0;0
39;-82100;-62147;16;0;0;0
40;-64180;-62198;20;0;0;0
41;-57360;-62080;18;0;0;0
42;-59330;-62014;17;0;0;0
43;-73770;-62287;30;0;0;0
44;-54600;-62113;9;0;0;0
45;-99080;-62934;18;0;0;0
46;-41630;-62471;11;0;0;0
47;-75230;-62743;13;0;0;0
48;-56140;-62605;13;0;0;0
49;-70100;-62758;6;0;0;0
50;-56030;-62623;11;0;0;0
51;-53350;-62442;8;0;0;0
52;-59590;-62387;14;0;0;0
53;-54600;-62240;9;0;0;0
54;-40940;-61845;21;0;0;0
55;-93230;-62416;41;2;0;3
56;-51400;-62219;6;0;0;0
57;-69450;-62346;5;0;0;0
58;-50300;-62138;6;0;0;0
59;-86490;-62551;21;0;0;0
60;-84680;-62920;21;0;0;0
61;-71900;-63067;7;0;0;0
62;-86360;-63443;27;0;0;0
63;-19300;-62742;9;0;0;0
64;-50150;-62545;5;0;0;0
65;-45790;-62288;12;0;0;0
66;-43150;-61998;8;0;0;0
67;-53350;-61869;8;0;0;0
68;-45970;-61635;22;0;0;0
69;-52290;-61499;7;0;0;0
70;-58530;-61457;13;0;0;0
71;-67190;-61538;21;1;0;0
72;-58420;-61494;19;0;0;0
73;-53390;-61383;7;0;0;0
74;-72450;-61533;7;0;0;0
75;-79660;-61775;35;0;0;0
76;-53600;-61667;6;0;0;0
77;-75650;-61849;10;0;0;0
78;-50840;-61708;7;0;0;0
79;-46500;-61515;34;0;0;0
80;-32170;-61148;16;0;0;0
81;-84700;-61439;28;0;0;0
82;-60680;-61430;16;0;0;0
83;-56540;-61371;12;0;0;0
84;-36090;-61070;9;0;0;0
85;-53050;-60976;11;1;0;0
86;-60450;-60969;20;0;0;0
87;-32100;-60638;13;0;0;0
88;-52430;-60544;11;0;0;0
89;-55150;-60484;9;0;0;0
90;-78810;-60687;33;0;0;0
91;-65050;-60735;20;0;0;0
92;-46230;-60578;19;0;0;0
93;-45140;-60412;27;0;0;0
94;-52100;-60323;7;0;0;0
95;-76910;-60498;19;0;0;0
96;-56400;-60455;10;0;0;0
97;-79220;-60649;37;0;0;0
98;-76150;-60807;12;0;0;0
99;-61100;-60810;12;0;0;0
100;-69950;-60901;5;0;0;0
101;-51370;-60807;34;0;0;0
102;-67590;-60873;21;0;0;0
103;-29990;-60573;15;0;0;0
104;-58400;-60552;10;0;0;0
105;-89300;-60826;25;0;0;0
106;-53540;-60758;8;0;0;0
107;-58390;-60735;11;0;0;0
108;-167340;-61722;55;0;0;1
109;-77750;-61870;13;0;0;0
110;-68800;-61933;6;0;0;0
111;-50150;-61826;5;0;0;0
112;-14480;-61404;9;0;0;0
113;-157880;-62257;111;0;0;1
114;-89270;-62494;27;0;0;0
115;-36790;-62271;10;0;0;0
116;-70090;-62338;7;0;0;0
117;-52100;-62251;7;0;0;0
118;-40790;-62069;8;0;0;0
119;-52650;-61990;7;0;0;0
120;-72050;-62074;8;0;0;0
121;-69400;-62134;5;0;0;0
122;-91350;-62374;32;0;0;0
123;-51400;-62284;6;0;0;0
124;-52090;-62202;8;0;0;0
125;-65240;-62226;26;1;0;0
126;-80580;-62372;35;0;0;0
127;-69950;-62432;5;0;0;0
128;-34290;-62212;8;0;0;0
129;-33670;-61991;28;0;0;0
130;-89580;-62203;26;1;0;0
131;-49930;-62109;23;1;0;0
132;-78350;-62232;12;0;0;0
133;-191420;-63204;114;0;0;1
134;-89110;-63397;49;0;0;0
135;-17780;-63059;23;0;0;2
136;-79060;-63177;22;0;0;0
137;-31220;-62943;8;0;0;0
138;-62290;-62939;15;0;0;0
139;-73240;-63013;25;0;0;1
140;-72040;-63077;9;0;0;0
141;-48420;-62973;29;0;0;0
142;-95000;-63199;13;0;0;1
143;-69950;-63246;5;0;0;0
144;-50450;-63157;7;0;0;0
145;-59930;-63135;15;0;0;0
146;-67370;-63164;24;0;0;0
147;-52100;-63089;7;0;0;0
148;-72750;-63154;9;0;0;0
149;-95660;-63372;34;0;0;0
150;-71200;-63424;6;0;0;0
151;-85500;-63571;23;0;0;0
152;-50350;-63484;6;0;0;0
153;-35880;-63303;12;0;0;0
154;-72450;-63363;12;0;0;0
155;-34980;-63179;10;0;0;0
156;-72030;-63236;35;0;0;0
157;-24450;-62989;5;0;0;0
158;-62750;-62988;17;1;0;0
159;-42180;-62857;23;0;0;0
160;-54890;-62807;12;0;0;0
161;-23140;-62561;5;0;0;0
162;-75290;-62639;12;0;0;0
163;-70700;-62689;6;0;0;0
164;-75210;-62765;31;0;0;0
165;-77230;-62853;31;0;0;0
166;-14630;-62562;10;0;0;0
167;-52650;-62503;7;0;0;0
168;-108200;-62775;42;1;0;1
169;-30350;-62583;5;0;0;0
170;-28580;-62383;13;0;0;0
171;-65130;-62399;20;0;0;0
172;-51640;-62336;6;0;0;0
173;-24450;-62117;5;0;0;0
174;-80780;-62225;17;0;0;0
175;-55790;-62188;8;0;0;0
176;-57150;-62159;9;0;0;0
177;-48540;-62082;6;0;0;0
178;-97650;-62282;34;0;0;1
179;-80300;-62383;15;0;0;0
180;-87120;-62520;27;0;0;0
181;-71900;-62572;7;0;0;0
182;-56400;-62538;10;0;0;0
183;-62500;-62538;16;0;0;0
184;-58730;-62517;38;0;0;0
185;-55380;-62479;14;1;0;0
186;-16990;-62234;10;0;0;0
187;-56190;-62202;23;0;0;0
188;-101090;-62409;43;0;0;0
189;-69400;-62446;5;0;0;0
190;-50150;-62381;5;0;0;0
191;-76150;-62453;12;0;0;0
192;-55890;-62419;9;0;0;0
193;-69140;-62454;17;0;0;2
194;-81820;-62553;36;0;0;0
195;-58390;-62532;11;0;0;0
196;-29850;-62365;5;0;0;0
197;-87290;-62492;26;0;0;0
198;-61700;-62488;21;0;0;0
199;-60890;-62480;13;0;0;0
