Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-52900.0;-52900;11;0;0;0
2;-51750;-52325;7;1;0;0
3;-70700;-58450;6;0;0;0
4;-24390;-49935;6;0;0;0
5;-52200;-50388;13;1;0;0
6;-80930;-55478;18;0;0;0
7;-79040;-58844;33;0;0;1
8;-35530;-55930;10;0;0;0
9;-52140;-55509;6;0;0;0
10;-69150;-56873;5;1;0;0
11;-42850;-55598;15;0;0;0
12;-84820;-58033;23;0;0;0
13;-32450;-56065;11;0;0;0
14;-51550;-55743;7;0;0;0
15;-35510;-54394;26;0;0;0
16;-66790;-55169;19;0;0;0
17;-82050;-56750;25;0;0;0
18;-51850;-56478;8;1;0;0
19;-97730;-58649;31;0;0;0
20;-74510;-59442;57;0;0;0
21;-117520;-62208;54;0;0;2
22;-60990;-62152;16;0;0;0
23;-54780;-61832;10;0;0;0
24;-38040;-60840;11;0;0;0
25;-81720;-61676;39;0;0;0
26;-56030;-61458;11;0;0;0
27;-150430;-64754;46;1;0;2
28;-142890;-67544;60;1;0;1
29;-73150;-67738;8;0;0;0
30;-53350;-67258;8;0;0;0
31;-71400;-67392;7;0;0;0
32;-74420;-67611;14;1;0;0
33;-73550;-67791;10;1;0;0
34;-60130;-67566;31;0;0;0
35;-60890;-67375;13;0;0;0
36;-53390;-66987;7;0;0;0
37;-34840;-66118;8;0;0;0
38;-84100;-66591;40;0;0;0
39;-71340;-66713;8;0;0;0
40;-78040;-66996;14;1;0;0
41;-38420;-66299;18;0;0;0
42;-95460;-66993;45;0;0;0
43;-73900;-67154;30;0;0;2
44;-51300;-66794;10;0;0;0
45;-53540;-66499;10;0;0;0
46;-86500;-66934;31;0;0;0
47;-63120;-66853;19;0;0;0
48;-116880;-67895;58;0;0;0
49;-69400;-67926;5;0;0;0
50;-65720;-67882;24;0;0;0
51;-68650;-67897;6;1;0;0
52;-69450;-67927;5;0;0;0
53;-107750;-68678;54;2;0;0
54;-60230;-68521;19;0;0;0
55;-61100;-68387;18;0;0;0
56;-76150;-68525;12;0;0;0
57;-56690;-68318;13;0;0;0
58;-79690;-68514;16;0;0;0
59;-44790;-68112;19;0;0;0
60;-63300;-68031;13;0;0;0
61;-55890;-67832;9;0;0;0
62;-68840;-67849;6;0;0;0
63;-43150;-67457;9;0;0;0
64;-62440;-67378;18;0;0;0
65;-68550;-67396;26;0;0;0
66;-77040;-67542;13;0;0;0
67;-74780;-67650;26;0;0;0
68;-28470;-67074;22;0;0;0
69;-70700;-67127;6;0;0;0
70;-56280;-66972;15;0;0;0
71;-45350;-66667;14;0;0;0
72;-28050;-66131;11;0;0;0
73;-53530;-65958;9;0;0;0
74;-10600;-65210;8;1;0;0
75;-107480;-65774;42;0;0;1
76;-59640;-65693;12;0;0;0
77;-69950;-65748;5;0;0;0
78;-62520;-65707;21;0;0;0
79;-71300;-65778;8;0;0;0
80;-61630;-65726;15;0;0;0
81;-62140;-65682;14;0;0;0
82;-111570;-66241;26;0;0;0
83;-36700;-65885;11;0;0;0
84;-56520;-65774;30;0;0;0
85;-80340;-65945;38;0;0;0
86;-83580;-66150;21;0;0;0
87;-60460;-66085;17;0;0;0
88;-78990;-66231;15;0;0;0
89;-54280;-66097;10;0;0;0
90;-72600;-66169;18;0;0;0
91;-61720;-66121;17;0;0;0
92;-54400;-65993;5;0;0;0
93;-33580;-65645;17;0;0;0
94;-64640;-65634;16;0;0;0
95;-71350;-65694;7;0;0;0
96;-71900;-65759;7;0;0;0
97;-26900;-65358;7;0;0;0
98;-57430;-65277;31;0;0;3
99;-25790;-64878;8;0;0;0
100;-67710;-64907;25;0;0;0
101;-56590;-64824;10;0;0;0
102;-71950;-64894;7;0;0;0
103;-69950;-64943;5;0;0;0
104;-15100;-64464;10;0;0;0
105;-87060;-64679;34;0;0;1
106;-70050;-64730;7;0;0;0
107;-28290;-64389;10;0;0;0
108;-52650;-64281;7;0;0;0
109;-50850;-64157;6;0;0;0
110;-113260;-64604;46;0;0;0
111;-87200;-64807;22;1;0;1
112;-44220;-64624;21;0;0;0
113;-34950;-64361;10;0;0;0
114;-55650;-64285;6;0;0;0
115;-62580;-64270;18;0;0;0
116;-54850;-64189;7;0;0;0
117;-67560;-64217;24;0;0;0
118;-39400;-64007;5;0;0;0
119;-23140;-63664;5;0;0;0
120;-55150;-63593;6;0;0;0
121;-52490;-63501;23;0;0;0
122;-55650;-63437;9;1;0;0
123;-52140;-63345;6;0;0;0
124;-69650;-63396;7;1;0;0
125;-59640;-63366;12;0;0;0
126;-56550;-63311;11;1;0;0
127;-119760;-63756;43;0;0;0
128;-72090;-63821;9;0;0;0
129;-70650;-63874;6;0;0;0
130;-50840;-63774;7;0;0;0
131;-23140;-63464;5;0;0;0
132;-82450;-63607;24;0;0;0
133;-70790;-63661;8;0;0;0
134;-90020;-63858;43;0;0;0
135;-75230;-63942;13;0;0;0
136;-81060;-64068;21;0;0;0
137;-77040;-64163;13;0;0;0
138;-76540;-64253;13;0;0;0
139;-96090;-64482;61;0;0;1
140;-52450;-64396;17;1;0;0
141;-130850;-64867;44;1;0;1
142;-74400;-64934;9;0;0;0
143;-48680;-64820;18;0;0;0
144;-60360;-64789;38;0;0;0
145;-70850;-64831;6;0;0;0
146;-71900;-64880;7;0;0;0
147;-47490;-64761;19;0;0;0
148;-50800;-64667;7;0;0;0
149;-48200;-64557;6;1;0;0
150;-82000;-64673;19;0;0;0
151;-61250;-64650;23;0;0;0
152;-59000;-64613;10;0;0;0
153;-50150;-64518;5;0;0;0
154;-71580;-64564;38;0;0;0
155;-17330;-64260;13;0;0;0
156;-64580;-64262;20;0;0;0
157;-55100;-64203;7;0;0;0
158;-50850;-64119;6;0;0;0
159;-50850;-64035;6;0;0;0
160;-68800;-64065;6;0;0;0
161;-50150;-63979;5;0;0;0
162;-43350;-63851;9;0;0;0
163;-54530;-63794;29;0;0;0
164;-44850;-63679;15;0;0;0
165;-104400;-63925;42;0;0;0
166;-69950;-63962;5;0;0;0
167;-69400;-63994;5;0;0;0
168;-69950;-64030;5;0;0;0
169;-28200;-63818;8;0;0;0
170;-74600;-63881;15;0;0;0
171;-35500;-63715;10;0;0;0
172;-78940;-63804;30;1;0;0
173;-50850;-63729;6;0;0;0
174;-58530;-63699;13;0;0;0
175;-68840;-63728;6;0;0;0
176;-91340;-63885;58;0;0;0
177;-51400;-63815;6;0;0;0
178;-68900;-63843;5;0;0;0
179;-69950;-63877;5;0;0;0
180;-70950;-63917;8;0;0;0
181;-57350;-63880;19;0;0;0
182;-70750;-63918;28;0;0;0
183;-71330;-63959;25;0;0;0
184;-72730;-64006;11;0;0;0
185;-58850;-63978;27;0;0;1
186;-69400;-64008;5;0;0;0
187;-75520;-64069;16;0;0;0
188;-58340;-64039;48;1;0;0
189;-18190;-63796;10;0;0;0
190;-54400;-63747;5;0;0;0
191;-35800;-63600;15;0;0;0
192;-108740;-63835;22;0;0;4
193;-52420;-63776;10;0;0;0
194;-50800;-63709;7;0;0;0
195;-31950;-63546;11;0;0;0
196;-73840;-63599;10;0;0;0
197;-50290;-63531;7;0;0;0
198;-33450;-63379;6;0;0;0
199;-55050;-63338;16;0;0;0
200;-50350;-63273;6;0;0;0
201;-32850;-63121;7;0;0;0
202;-22740;-62921;15;0;0;0
203;-76500;-62988;17;0;0;0
204;-84140;-63092;63;0;0;0
205;-71400;-63133;11;0;0;0
206;-38740;-63014;12;0;0;0
207;-97140;-63179;24;1;0;1
208;-88590;-63301;24;0;0;0
209;-23640;-63111;18;0;0;1
210;-50150;-63050;5;0;0;0
211;-80090;-63130;15;0;0;0
212;-59600;-63114;13;0;0;0
213;-31480;-62965;14;0;0;0
214;-30790;-62815;12;0;0;0
215;-50450;-62757;7;0;0;0
216;-42190;-62662;10;0;0;0
217;-131840;-62981;37;0;0;1
218;-76190;-63042;27;0;0;0
219;-60890;-63032;13;0;0;0
220;-70570;-63066;27;0;0;0
221;-50900;-63011;6;0;0;0
222;-55390;-62977;9;0;0;0
223;-83440;-63068;19;0;0;1
224;-69150;-63096;5;1;0;0
225;-65790;-63108;17;0;0;0
226;-54590;-63070;10;0;0;0
227;-44440;-62988;44;0;0;0
228;-65600;-62999;25;1;0;0
229;-52850;-62955;8;0;0;0
230;-62150;-62951;13;0;0;0
231;-32000;-62817;15;0;0;0
232;-91250;-62940;26;0;0;0
233;-42250;-62851;17;0;0;0
234;-133570;-63153;47;0;0;0
235;-73840;-63199;10;0;0;0
236;-57330;-63174;12;0;0;0
237;-105070;-63351;47;1;0;1
238;-38580;-63247;23;1;0;0
239;-91450;-63365;22;0;0;1
240;-81190;-63439;40;0;0;0
241;-70650;-63469;6;0;0;0
242;-23140;-63302;5;0;0;0
243;-57140;-63277;10;0;0;0
244;-38460;-63175;17;0;0;0
245;-61230;-63167;16;0;0;0
246;-68250;-63188;28;0;0;0
247;-110260;-63378;56;0;0;0
248;-56230;-63350;27;0;0;0
249;-57650;-63327;17;0;0;0
250;-94310;-63451;32;0;0;0
251;-70690;-63480;10;1;0;0
252;-64130;-63482;38;0;0;0
253;-49300;-63426;9;0;0;1
254;-70100;-63452;6;0;0;0
255;-114840;-63654;54;0;0;0
256;-57350;-63629;9;0;0;0
257;-67870;-63646;21;0;0;0
258;-19680;-63475;14;0;0;0
259;-50290;-63424;7;0;0;0
260;-81130;-63492;19;0;0;0
261;-31650;-63370;10;1;0;0
262;-57240;-63347;13;0;0;0
263;-53900;-63311;8;0;0;0
264;-49400;-63258;5;0;0;0
265;-24400;-63112;5;0;0;0
266;-52650;-63073;7;0;0;0
267;-69400;-63096;5;0;0;0
268;-50430;-63049;9;0;0;0
269;-67040;-63064;17;0;0;0
270;-57930;-63045;15;0;0;0
271;-34680;-62940;14;0;0;3
272;-49160;-62889;26;0;0;0
273;-69700;-62914;7;0;0;0
274;-33990;-62809;15;0;0;0
275;-69670;-62834;24;1;0;0
276;-24950;-62697;5;0;0;0
277;-84850;-62776;26;0;0;0
278;-44850;-62712;15;0;0;0
