Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-90800.0;-90800;9;0;0;0
2;-173030;-131915;27;0;0;1
3;-69820;-111217;15;0;0;0
4;-41140;-93698;6;0;0;0
5;-52900;-85538;5;0;0;0
6;-45400;-78848;8;0;0;0
7;-100750;-81977;16;0;0;2
8;-138680;-89065;22;0;0;0
9;-93140;-89518;10;0;0;0
10;-82950;-88861;5;0;0;0
11;-91170;-89071;18;0;0;0
12;-128900;-92390;13;0;0;0
13;-116980;-94282;17;0;0;0
14;-40340;-90429;7;0;0;0
15;-40050;-87070;6;0;0;0
16;-71640;-86106;11;0;0;0
17;-75890;-85505;7;0;0;0
18;-53000;-83699;6;0;0;0
19;-78550;-83428;6;0;0;0
20;-88650;-83689;6;0;0;0
21;-40100;-81613;6;0;0;0
22;-70000;-81085;9;1;0;0
23;-106800;-82203;10;0;0;0
24;-81180;-82161;12;0;0;0
25;-69030;-81636;12;0;0;0
26;-115580;-82941;15;0;0;0
27;-83000;-82943;11;0;0;0
28;-100430;-83568;15;0;0;0
29;-97550;-84050;12;0;0;0
30;-65100;-83418;7;0;0;0
31;-139760;-85236;33;0;0;0
32;-69400;-84741;6;0;0;0
33;-88790;-84864;8;0;0;0
34;-95800;-85185;9;0;0;0
35;-80900;-85063;8;0;0;0
36;-60340;-84376;10;0;0;0
37;-88650;-84492;6;0;0;0
38;-102250;-84959;11;0;0;0
39;-113940;-85702;15;0;0;0
40;-69400;-85294;6;0;0;0
41;-45840;-84332;6;0;0;0
42;-34140;-83137;5;0;0;0
43;-88050;-83251;7;0;0;0
44;-88140;-83362;7;0;0;0
45;-220130;-86402;37;0;0;0
46;-193150;-88722;32;0;0;1
47;-110910;-89194;22;0;0;0
48;-58230;-88549;9;0;0;0
49;-104550;-88876;14;0;0;0
50;-83650;-88771;6;0;0;0
51;-75640;-88514;12;0;0;0
52;-34300;-87471;5;0;0;0
53;-87950;-87480;5;0;0;0
54;-167400;-88960;34;0;0;0
55;-111650;-89373;10;0;0;0
56;-142510;-90322;32;0;0;0
57;-216040;-92527;36;1;0;2
58;-63650;-92029;5;0;0;0
59;-60750;-91499;8;0;0;0
60;-87390;-91431;9;0;0;0
61;-80900;-91258;8;0;0;0
62;-165050;-92448;33;0;0;0
63;-57480;-91893;10;0;0;0
64;-246310;-94306;49;0;0;0
65;-81040;-94102;10;0;0;0
66;-63650;-93641;5;0;0;0
67;-193490;-95131;39;0;0;1
68;-63050;-94659;6;0;0;0
69;-63650;-94210;5;0;0;0
70;-101040;-94307;11;0;0;0
71;-123170;-94714;26;0;0;0
72;-193140;-96081;36;1;0;1
73;-63650;-95637;5;0;0;0
74;-87950;-95533;5;0;0;0
75;-63840;-95110;8;0;0;0
76;-74550;-94840;7;0;0;0
77;-82900;-94685;5;0;0;0
78;-101690;-94774;12;0;0;0
79;-90150;-94716;17;0;0;0
80;-29600;-93902;16;0;0;0
81;-86650;-93812;9;0;0;0
82;-69400;-93515;6;0;0;0
83;-67000;-93195;12;0;0;0
84;-81320;-93054;17;0;0;0
85;-104200;-93185;14;0;0;0
86;-90470;-93153;17;0;0;0
87;-70140;-92889;6;0;0;0
88;-336960;-95662;96;0;0;0
89;-100570;-95718;17;0;0;0
90;-115400;-95936;14;0;0;0
91;-100150;-95983;8;0;0;0
92;-53550;-95521;5;0;0;0
93;-126480;-95854;22;0;0;0
94;-207010;-97037;38;0;0;0
95;-69170;-96743;12;0;0;0
96;-94220;-96717;18;0;0;0
97;-195530;-97736;39;0;0;0
98;-51780;-97267;10;0;0;0
99;-166500;-97966;18;0;0;0
100;-142790;-98414;20;0;0;0
101;-64400;-98078;6;0;0;0
102;-110950;-98204;14;0;0;0
103;-65590;-97887;14;1;0;0
104;-111750;-98020;12;1;0;0
105;-280250;-99756;58;0;0;0
106;-98890;-99748;11;0;0;0
107;-57340;-99351;8;0;0;0
108;-62450;-99010;10;0;0;0
109;-93140;-98956;7;0;0;0
110;-53890;-98546;8;0;0;0
111;-215830;-99603;46;0;0;0
112;-130000;-99874;27;1;0;0
113;-123720;-100085;24;0;0;0
114;-65050;-99778;7;0;0;0
115;-87390;-99670;9;0;0;0
116;-114310;-99796;24;0;0;0
117;-191910;-100584;41;0;0;0
118;-80900;-100417;8;0;0;0
119;-106040;-100464;14;0;0;0
120;-157930;-100943;25;0;0;0
121;-134930;-101224;26;0;0;2
122;-94730;-101171;11;0;0;0
123;-94700;-101118;9;0;0;0
124;-138120;-101417;23;0;0;0
125;-45280;-100967;7;0;0;0
126;-106420;-101011;21;0;0;0
127;-155730;-101442;31;0;0;0
128;-69640;-101193;20;0;0;0
129;-65900;-100920;15;0;0;1
130;-72000;-100697;12;0;0;0
131;-106600;-100742;10;0;0;0
132;-86290;-100633;26;1;0;0
133;-130100;-100854;21;0;0;0
134;-70300;-100626;7;0;0;0
135;-93280;-100572;12;0;0;0
136;-61040;-100281;11;0;0;0
137;-190800;-100942;30;0;0;0
138;-148780;-101288;25;0;0;0
139;-70290;-101065;10;0;0;0
140;-75890;-100886;7;0;0;0
141;-141530;-101174;34;0;0;0
142;-84300;-101055;12;0;0;0
143;-130580;-101262;19;0;0;0
144;-58650;-100966;5;0;0;0
145;-30380;-100479;10;0;0;0
146;-53890;-100160;8;0;0;0
147;-110820;-100232;21;0;0;0
148;-81450;-100105;5;1;0;0
149;-187200;-100690;27;0;0;0
150;-77050;-100532;6;0;0;0
151;-121890;-100674;15;0;0;0
152;-100480;-100672;15;0;0;0
153;-130870;-100870;31;0;0;0
154;-68650;-100661;6;0;0;0
155;-79600;-100525;18;0;0;0
156;-80340;-100395;12;0;0;0
157;-123990;-100546;15;0;0;0
158;-125520;-100704;31;0;0;0
159;-109230;-100757;19;0;0;0
160;-85630;-100663;16;1;0;2
161;-73880;-100496;28;0;0;0
162;-43650;-100145;6;0;0;0
163;-81640;-100032;8;0;0;0
164;-97250;-100015;11;0;0;0
165;-106800;-100056;10;0;0;0
166;-101000;-100062;25;0;0;0
167;-78040;-99930;7;0;0;0
168;-140910;-100174;28;1;0;0
169;-63650;-99958;5;0;0;0
170;-75890;-99816;7;0;0;0
171;-230530;-100581;54;0;0;0
172;-252940;-101466;44;0;0;2
173;-64540;-101253;9;0;0;0
174;-206170;-101856;44;0;0;0
175;-37440;-101488;11;0;0;0
176;-99550;-101477;9;0;0;0
177;-35750;-101105;7;0;0;0
178;-289600;-102164;63;0;0;0
179;-152280;-102444;30;0;0;0
180;-52300;-102166;9;0;0;0
181;-98990;-102148;14;0;0;0
182;-220800;-102800;54;0;0;1
183;-84300;-102699;10;0;0;0
184;-104640;-102710;12;0;0;0
185;-106600;-102731;10;0;0;0
186;-227770;-103403;49;0;0;0
187;-212760;-103988;42;0;0;0
188;-70140;-103808;6;0;0;0
189;-113790;-103861;36;1;0;2
190;-88650;-103780;6;0;0;0
191;-82950;-103671;5;0;0;0
192;-128800;-103802;21;0;0;0
193;-95240;-103758;10;0;0;0
194;-57340;-103519;8;0;0;0
195;-147180;-103743;24;0;0;0
196;-96640;-103706;16;0;0;0
