Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-12940.0;-12940;7;0;0;0
2;-50130;-31535;19;0;0;0
3;-49270;-37447;33;0;0;0
4;-29600;-35485;5;0;0;0
5;-17870;-31962;15;0;0;0
6;-43430;-33873;12;0;0;0
7;-49310;-36079;47;0;0;0
8;-42540;-36886;10;0;0;0
9;-18440;-34837;12;0;0;0
10;-19840;-33337;5;0;0;0
11;-14030;-31582;10;0;0;0
12;-30980;-31532;17;0;0;0
13;-42580;-32382;12;0;0;0
14;-43000;-33140;10;0;0;0
15;-32480;-33096;18;0;0;0
16;-22580;-32439;8;1;0;0
17;-37770;-32752;12;0;0;0
18;-34130;-32829;21;1;0;0
19;-40390;-33227;7;0;0;0
20;-19540;-32542;13;0;0;0
21;-12770;-31601;12;0;0;0
22;-63610;-33056;42;0;0;2
23;-85100;-35319;54;0;0;0
24;-31240;-35149;7;0;0;0
25;-27630;-34848;14;0;0;0
26;-40400;-35062;7;0;0;0
27;-31650;-34935;16;0;0;0
28;-16230;-34267;13;0;0;0
29;-24790;-33940;7;0;0;0
30;-59580;-34795;36;0;0;1
31;-36840;-34861;15;0;0;0
32;-20910;-34425;19;1;0;0
33;-28630;-34249;5;0;0;0
34;-44890;-34562;13;0;0;0
35;-38690;-34680;5;0;0;0
36;-36740;-34738;14;0;0;0
37;-35010;-34745;23;0;0;0
38;-25800;-34509;7;0;0;0
39;-40160;-34654;22;0;0;0
40;-22590;-34353;7;0;0;0
41;-46340;-34645;16;0;0;0
42;-58440;-35212;36;0;0;0
43;-20210;-34863;19;0;0;0
44;-47700;-35155;15;0;0;0
45;-41270;-35290;11;0;0;0
46;-36770;-35323;18;0;0;0
47;-40340;-35429;9;0;0;0
48;-40250;-35530;6;0;0;0
49;-14490;-35100;10;0;0;0
50;-52030;-35439;49;0;0;0
51;-38650;-35502;5;0;0;0
52;-4960;-34915;13;0;0;0
53;-77400;-35716;60;0;0;1
54;-22690;-35475;7;0;0;0
55;-51230;-35761;47;0;0;0
56;-13870;-35371;21;0;0;0
57;-32430;-35319;9;0;0;0
58;-19280;-35042;5;1;0;0
59;-29140;-34942;6;0;0;0
60;-30200;-34863;12;0;0;0
61;-18440;-34594;12;0;0;0
62;-30690;-34531;6;0;0;0
63;-25330;-34385;12;0;0;0
64;-45450;-34558;18;1;0;0
65;-43880;-34701;36;0;0;0
66;-25120;-34556;23;0;0;0
67;-55220;-34865;27;2;0;0
68;-33180;-34840;32;0;0;1
69;-22180;-34656;9;0;0;0
70;-55720;-34957;25;0;0;0
71;-40570;-35036;22;0;0;0
72;-19530;-34821;15;0;0;0
73;-54430;-35090;24;0;0;1
74;-33690;-35071;5;0;0;0
75;-17350;-34834;10;0;0;0
76;-28200;-34747;11;0;0;0
77;-20970;-34568;20;0;0;0
78;-58750;-34878;50;0;0;0
79;-49780;-35067;35;0;0;0
80;-24580;-34936;9;0;0;0
81;-38420;-34979;26;0;0;0
82;-26120;-34871;26;0;0;0
83;-32760;-34845;26;1;0;0
84;-29130;-34777;5;0;0;0
85;-49330;-34948;18;0;0;0
86;-34680;-34945;18;0;0;0
87;-31830;-34910;18;0;0;0
88;-38790;-34954;5;0;0;0
89;-32600;-34927;9;0;0;0
90;-37130;-34952;16;0;0;0
91;-33600;-34937;5;0;0;0
92;-5770;-34620;21;0;0;2
93;-10020;-34355;16;0;0;0
94;-4820;-34041;10;0;0;0
95;-22590;-33921;7;0;0;0
96;-38890;-33972;5;0;0;0
97;-23040;-33860;8;0;0;0
98;-31880;-33839;18;0;0;0
99;-21160;-33711;28;0;0;4
100;-23890;-33613;8;0;0;0
101;-28680;-33564;7;0;0;0
102;-23600;-33467;5;0;0;0
103;-28440;-33418;14;0;0;0
104;-22660;-33314;12;0;0;0
105;-29600;-33279;5;0;0;0
106;-20240;-33156;6;0;0;0
107;-38750;-33208;5;0;0;0
108;-23600;-33119;5;0;0;0
109;-38850;-33172;5;0;0;0
110;-54890;-33369;54;0;0;0
111;-27090;-33313;12;0;0;0
112;-23800;-33228;7;0;0;0
113;-31340;-33211;7;0;0;0
114;-22490;-33117;5;0;0;0
115;-17420;-32981;15;0;0;0
116;-29020;-32946;10;0;0;0
117;-6070;-32717;9;0;0;0
118;-43220;-32806;15;0;0;0
119;-16240;-32666;10;0;0;0
120;-31300;-32655;7;0;0;0
121;-25160;-32593;25;0;0;0
122;-15310;-32451;14;1;0;2
123;-35060;-32473;18;0;0;0
124;-19940;-32372;5;0;0;0
125;-20470;-32276;8;0;0;0
126;-39240;-32332;6;0;0;0
127;-24990;-32274;8;0;0;0
128;-39850;-32333;6;0;0;0
129;-29700;-32313;5;0;0;0
130;-35740;-32339;12;0;0;0
131;-10880;-32175;7;0;0;0
132;-15140;-32046;9;0;0;0
133;-36820;-32082;17;0;0;0
134;-24500;-32025;6;0;0;0
135;-34600;-32045;17;0;0;0
136;-31910;-32044;23;0;0;0
137;-30340;-32031;9;0;0;0
138;-25880;-31987;11;0;0;0
139;-31900;-31986;7;0;0;0
140;-49240;-32109;16;0;0;0
141;-23590;-32049;8;0;0;0
142;-18850;-31956;21;0;0;0
143;-49220;-32077;21;1;0;0
144;-51460;-32211;29;1;0;1
145;-27190;-32176;11;0;0;0
146;-27060;-32141;17;0;0;0
147;-23780;-32085;10;0;0;0
148;-28190;-32058;14;0;0;0
149;-32750;-32063;9;0;0;0
150;-32390;-32065;16;0;0;0
151;-30640;-32056;6;0;0;0
152;-34530;-32072;14;0;0;0
153;-56800;-32234;33;0;0;0
154;-40750;-32289;8;0;0;0
155;-36750;-32318;31;0;0;0
156;-38700;-32359;5;0;0;0
157;-25370;-32314;14;0;0;0
158;-30850;-32305;23;0;0;0
159;-25480;-32262;14;0;0;0
160;-12420;-32138;9;0;0;0
161;-15240;-32033;10;0;0;0
162;-29780;-32019;9;1;0;0
163;-24790;-31975;9;0;0;0
164;-44800;-32053;12;0;0;0
165;-34840;-32070;10;0;0;0
166;-21810;-32008;21;0;0;0
167;-25790;-31971;8;0;0;0
168;-30990;-31965;8;0;0;0
169;-45560;-32045;53;3;0;3
170;-22740;-31991;9;0;0;0
171;-36980;-32020;34;0;0;4
172;-56830;-32164;31;1;0;0
173;-26970;-32134;35;1;0;0
174;-52110;-32249;34;0;0;0
175;-34690;-32263;6;0;0;0
176;-39350;-32303;6;0;0;0
177;-27650;-32277;32;0;0;0
178;-45130;-32349;23;0;0;0
179;-24980;-32308;7;0;0;1
180;-29600;-32293;5;0;0;0
181;-35020;-32308;16;0;0;0
182;-21570;-32249;10;0;0;0
183;-21040;-32187;6;0;0;0
184;-38130;-32220;8;0;0;0
185;-40270;-32263;30;0;0;0
186;-45000;-32332;15;0;0;0
187;-26720;-32302;14;1;0;0
188;-23780;-32256;10;0;0;0
189;-33690;-32264;10;0;0;0
190;-4460;-32118;10;0;0;0
191;-52630;-32225;33;0;0;1
192;-11740;-32118;6;0;0;0
193;-18580;-32048;10;0;0;0
194;-21180;-31992;17;0;0;0
195;-73170;-32203;73;2;0;1
196;-39150;-32239;5;0;0;0
197;-29600;-32225;5;0;0;0
198;-11940;-32123;6;0;0;0
199;-37940;-32152;6;1;0;0
200;-21490;-32099;6;0;0;0
201;-29240;-32085;8;0;0;0
202;-28530;-32067;14;0;0;0
203;-14490;-31980;9;0;0;0
204;-17280;-31908;13;0;0;0
205;-30780;-31903;18;0;0;0
206;-25990;-31874;10;0;0;0
207;-29830;-31864;7;1;0;0
208;-12840;-31773;7;0;0;0
209;-43540;-31829;11;0;0;0
210;-38000;-31859;5;0;0;0
211;-35710;-31877;19;0;0;0
212;-35740;-31895;12;0;0;0
213;-46100;-31962;21;0;0;1
214;-34990;-31976;6;0;0;0
215;-29100;-31963;5;0;0;0
216;-14120;-31880;12;0;0;0
217;-22690;-31838;8;0;0;0
218;-45020;-31898;35;2;0;1
219;-47560;-31970;33;1;0;1
220;-48000;-32042;41;0;0;3
221;-17440;-31976;11;0;0;0
222;-30980;-31972;39;0;0;1
223;-15140;-31896;9;0;0;0
224;-29670;-31886;17;1;0;2
225;-21490;-31840;7;0;0;0
226;-37870;-31867;19;0;0;0
227;-26370;-31843;15;0;0;0
228;-28090;-31826;5;0;0;0
229;-65310;-31972;19;0;0;0
230;-39890;-32007;8;0;0;0
231;-14580;-31931;10;0;0;0
232;-26190;-31907;10;0;0;0
233;-16890;-31842;11;0;0;0
234;-29490;-31832;24;0;0;0
235;-11940;-31748;6;0;0;0
236;-15590;-31679;10;0;0;0
237;-17430;-31619;13;0;0;0
238;-20430;-31572;7;0;0;0
239;-28390;-31559;34;0;0;0
