Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-52650.0;-52650;7;0;0;0
2;-71950;-62300;7;0;0;0
3;-53040;-59213;42;0;0;0
4;-75950;-63398;12;0;0;0
5;-89120;-68542;26;0;0;0
6;-75600;-69718;11;0;0;0
7;-56100;-67773;13;0;0;0
8;-66400;-67601;43;0;0;0
9;-59650;-66718;11;0;0;0
10;-69950;-67041;5;0;0;0
11;-74540;-67723;11;0;0;0
12;-28280;-64436;11;0;0;0
13;-47210;-63111;24;0;0;0
14;-62540;-63070;19;0;0;0
15;-23140;-60408;5;0;0;0
16;-78340;-61529;14;0;0;0
17;-57900;-61315;15;0;0;0
18;-86090;-62692;22;0;0;0
19;-49650;-62005;5;0;0;0
20;-58350;-61822;12;0;0;0
21;-73350;-62371;8;0;0;0
22;-43590;-61518;15;0;0;0
23;-40090;-60586;19;0;0;0
24;-53900;-60308;8;0;0;0
25;-50850;-59929;6;0;0;0
26;-52140;-59630;6;0;0;0
27;-23140;-58278;5;0;0;0
28;-62150;-58416;16;0;0;0
29;-44160;-57925;22;0;0;0
30;-39400;-57307;5;0;0;0
31;-62030;-57460;16;1;0;0
32;-54640;-57372;8;0;0;0
33;-124600;-59409;28;0;0;1
34;-58950;-59395;15;0;0;0
35;-111020;-60870;35;0;0;2
36;-49140;-60544;17;0;0;0
37;-51370;-60296;25;0;0;0
38;-78540;-60777;28;0;0;0
39;-36790;-60162;10;0;0;0
40;-64250;-60264;32;0;0;0
41;-30350;-59534;5;0;0;0
42;-60980;-59569;17;0;0;0
43;-79400;-60030;13;0;0;0
44;-72040;-60303;9;0;0;0
45;-50150;-60077;5;0;0;0
46;-77740;-60461;14;0;0;0
47;-57280;-60393;12;0;0;0
48;-80370;-60810;19;0;0;0
49;-87400;-61352;22;0;0;0
50;-65650;-61438;17;1;0;0
51;-69400;-61594;5;0;0;0
52;-50810;-61387;23;0;0;0
53;-120970;-62511;55;0;0;0
54;-74400;-62731;9;0;0;0
55;-63530;-62746;17;0;0;0
56;-32340;-62203;6;0;0;0
57;-28290;-61608;11;0;0;0
58;-36780;-61180;11;0;0;0
59;-70650;-61340;6;0;0;0
60;-66320;-61423;22;0;0;0
61;-33590;-60967;7;0;0;0
62;-23140;-60357;5;0;0;0
63;-73290;-60562;10;0;0;0
64;-55850;-60489;10;0;0;0
65;-91180;-60961;44;1;0;0
66;-117350;-61815;38;0;0;0
67;-146930;-63086;36;0;0;1
68;-71590;-63211;22;0;0;0
69;-46090;-62962;17;0;0;0
70;-25640;-62429;8;0;0;0
71;-54500;-62318;12;0;0;0
72;-62790;-62324;17;0;0;0
73;-74050;-62485;32;0;0;0
74;-56040;-62398;10;0;0;0
75;-73700;-62548;29;1;0;0
76;-52100;-62411;7;0;0;0
77;-60900;-62391;12;0;0;0
78;-26200;-61927;6;0;0;0
79;-30100;-61524;10;0;0;0
80;-75390;-61698;13;0;0;0
81;-88600;-62030;44;0;0;0
82;-32440;-61669;9;0;0;0
83;-95350;-62075;29;1;0;0
84;-43550;-61854;18;0;0;2
85;-55890;-61784;9;0;0;0
86;-54400;-61698;5;0;0;0
87;-94540;-62076;30;0;0;1
88;-53300;-61976;9;0;0;0
89;-148820;-62952;51;0;0;1
90;-24400;-62523;5;0;0;0
91;-51910;-62407;35;0;0;0
92;-76690;-62562;14;0;0;0
93;-58390;-62517;11;0;0;0
94;-57430;-62463;13;0;0;0
95;-70350;-62546;6;0;0;0
96;-77200;-62699;13;0;0;0
97;-26950;-62330;7;0;0;0
98;-39040;-62093;7;0;0;0
99;-76400;-62237;11;0;0;0
100;-78150;-62396;21;0;0;0
101;-65440;-62426;29;0;0;0
102;-38800;-62195;7;0;0;0
103;-96970;-62532;34;0;0;0
104;-59920;-62507;16;0;0;0
105;-71870;-62596;28;0;0;0
106;-117100;-63111;32;0;0;0
107;-56180;-63046;12;0;0;0
108;-69090;-63102;22;0;0;1
109;-33130;-62827;11;0;0;0
110;-57150;-62775;9;0;0;0
111;-70650;-62846;6;0;0;0
112;-92840;-63114;34;1;0;1
113;-76100;-63229;13;1;0;0
114;-74900;-63331;36;0;0;0
115;-79390;-63471;14;0;0;0
116;-39980;-63268;14;0;0;0
117;-69400;-63321;5;0;0;0
118;-52100;-63226;7;0;0;0
119;-40980;-63039;10;0;0;0
120;-55650;-62977;6;0;0;0
121;-50750;-62876;9;0;0;0
122;-75600;-62980;11;0;0;0
123;-50980;-62883;25;0;0;0
124;-55650;-62825;6;0;0;0
125;-40380;-62645;26;0;0;0
126;-80640;-62788;15;0;0;0
127;-57550;-62747;12;1;0;0
128;-57140;-62703;10;0;0;0
129;-73900;-62790;9;0;0;0
130;-50350;-62694;6;0;0;0
131;-70650;-62755;6;0;0;0
132;-68800;-62800;6;0;0;0
133;-40260;-62631;18;0;0;0
134;-68000;-62671;25;0;0;0
135;-74000;-62755;10;0;0;0
136;-83430;-62907;20;0;0;0
137;-60890;-62892;13;0;0;0
138;-85200;-63054;21;0;0;0
139;-70600;-63108;24;0;0;0
140;-63540;-63111;16;0;0;0
141;-75150;-63197;41;0;0;0
142;-75140;-63281;11;0;0;0
143;-55990;-63230;12;0;0;0
144;-64900;-63241;23;1;0;0
145;-38740;-63072;14;0;0;0
146;-65090;-63086;15;0;0;0
147;-113290;-63428;28;0;0;1
148;-64920;-63438;20;0;0;0
149;-45960;-63320;23;0;0;0
150;-53400;-63254;6;0;0;0
151;-67520;-63283;25;0;0;0
152;-82450;-63409;25;2;0;0
153;-62420;-63402;18;0;0;0
154;-60610;-63384;18;0;0;0
155;-63430;-63384;16;0;0;0
156;-73800;-63451;12;0;0;0
157;-53480;-63388;11;0;0;0
158;-77110;-63474;20;0;0;0
159;-51400;-63399;6;0;0;0
160;-139900;-63877;19;0;0;0
161;-54150;-63816;7;0;0;0
162;-49650;-63729;5;0;0;0
163;1760;-63327;7;0;0;0
164;-95050;-63520;32;0;0;0
165;-74250;-63586;9;0;0;0
166;-83250;-63704;44;0;0;0
167;-39840;-63561;12;0;0;0
168;-78710;-63651;20;0;0;0
169;-107960;-63913;51;0;0;2
170;-69950;-63949;5;0;0;0
171;-99990;-64160;35;0;0;1
172;-44840;-64047;16;0;0;0
173;-75700;-64115;50;0;0;0
174;-59600;-64089;13;0;0;0
175;-69400;-64119;5;0;0;0
176;-71900;-64163;7;0;0;0
177;-74550;-64222;10;0;0;0
178;-176100;-64851;51;0;0;0
179;-45940;-64745;25;0;0;0
180;-70700;-64778;6;0;0;0
181;-54600;-64722;13;0;0;0
182;-79900;-64805;15;0;0;0
183;-60750;-64783;17;0;0;0
184;-59640;-64755;12;0;0;0
185;-51150;-64682;6;1;0;0
186;-62750;-64671;13;0;0;0
187;-56350;-64627;12;0;0;0
188;-40650;-64499;7;0;0;0
189;-73150;-64545;8;0;0;0
190;-74180;-64596;13;0;0;0
191;-35350;-64442;9;0;0;0
192;-33590;-64282;7;0;0;0
193;-38740;-64149;12;0;0;0
194;-51400;-64084;6;0;0;0
195;-76500;-64147;12;0;0;0
196;-120750;-64436;59;0;0;0
