Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-60370.0;-60370;17;0;0;0
2;-71550;-65960;8;0;0;0
3;-50800;-60907;6;0;0;0
4;-55200;-59480;8;0;0;0
5;-38800;-55344;5;0;0;0
6;-23800;-50087;5;0;0;0
7;-53350;-50553;11;1;0;0
8;-49700;-50446;5;0;0;0
9;-75250;-53202;18;0;0;0
10;-29330;-50815;14;0;0;0
11;-47590;-50522;16;0;0;0
12;-52830;-50714;9;0;0;0
13;-52700;-50867;5;0;0;0
14;-82600;-53134;57;0;0;0
15;-63800;-53845;24;0;0;0
16;-70600;-54892;8;0;0;0
17;-81980;-56485;21;0;0;0
18;-60170;-56690;64;0;0;0
19;-40840;-55856;15;0;0;0
20;-38640;-54995;13;0;0;0
21;-50690;-54790;9;2;0;0
22;-70850;-55520;14;1;0;0
23;-73200;-56289;9;0;0;0
24;-18400;-54710;19;0;0;0
25;-53880;-54677;10;0;0;0
26;-51350;-54549;7;0;0;0
27;-51870;-54450;13;0;0;0
28;-50800;-54319;6;0;0;0
29;-95780;-55749;45;1;0;3
30;-50800;-55584;6;0;0;0
31;-54490;-55549;10;0;0;0
32;-72150;-56068;41;0;0;0
33;-55130;-56039;29;0;0;0
34;-71550;-56495;7;0;0;0
35;-179450;-60008;66;1;0;2
36;-53600;-59830;10;0;0;0
37;-56280;-59734;18;0;0;0
38;-61580;-59783;17;0;0;0
39;-107900;-61017;52;0;0;0
40;-90950;-61765;33;1;0;1
41;-27080;-60919;12;0;0;0
42;-28980;-60159;8;0;0;0
43;-39900;-59687;7;0;0;0
44;-88480;-60342;25;0;0;3
45;-94020;-61090;46;0;0;0
46;-72270;-61333;35;0;0;0
47;-62690;-61362;17;0;0;0
48;-43700;-60994;14;0;0;0
49;-69800;-61174;9;0;0;0
50;-53890;-61028;8;0;0;0
51;-65950;-61125;27;0;0;0
52;-56830;-61042;63;1;0;1
53;-50270;-60839;12;0;0;0
54;-47580;-60593;17;0;0;0
55;-24880;-59944;9;0;0;0
56;-52700;-59815;5;0;0;0
57;-81710;-60199;22;0;0;0
58;-49700;-60018;5;0;0;0
59;-58280;-59988;15;0;0;0
60;-39720;-59650;17;0;0;0
61;-79460;-59975;28;1;0;0
62;-52960;-59862;44;2;0;2
63;-29500;-59380;5;0;0;0
64;-39950;-59077;24;1;0;0
65;-71250;-59264;35;0;0;0
66;-35290;-58901;8;0;0;0
67;-55990;-58857;9;0;0;0
68;-37530;-58544;13;0;0;0
69;-60680;-58574;30;2;0;2
70;-57780;-58563;14;0;0;0
71;-34690;-58227;12;1;0;0
72;-84240;-58588;54;1;0;2
73;-53000;-58512;8;0;0;0
74;-41940;-58288;15;0;0;0
75;-59930;-58310;15;0;0;0
76;-79160;-58584;38;0;0;0
77;-41930;-58368;17;0;0;0
78;-18690;-57859;13;0;0;0
79;-49700;-57756;5;0;0;0
80;-56080;-57735;13;0;0;0
81;-68800;-57871;5;0;0;0
82;-48190;-57753;17;0;0;3
83;-56090;-57733;10;0;0;0
84;-31190;-57417;8;0;0;0
85;-63290;-57486;27;1;0;0
86;3160;-56781;6;0;0;0
87;-57800;-56793;12;0;0;0
88;-34280;-56537;10;0;0;0
89;-28200;-56219;10;0;0;0
90;-69900;-56371;6;0;0;0
91;-54980;-56355;12;0;0;0
92;-88730;-56707;39;1;0;1
93;-35600;-56480;11;2;0;0
94;-128850;-57250;19;0;0;0
95;-89800;-57593;42;1;0;1
96;1900;-56973;17;1;0;0
97;-32040;-56716;6;0;0;0
98;-36350;-56508;21;0;0;0
99;-49700;-56439;5;0;0;0
100;-57180;-56447;13;0;0;0
101;-33180;-56217;9;0;0;0
102;-56080;-56215;13;0;0;0
103;-18430;-55848;14;0;0;0
104;-33690;-55635;8;0;0;0
105;-53300;-55613;33;1;0;0
106;-34520;-55414;12;1;0;0
107;-70450;-55555;6;0;0;0
108;-99010;-55957;35;0;0;0
109;-84320;-56217;39;0;0;0
110;-26000;-55942;7;0;0;0
111;-46870;-55861;24;0;0;0
112;-93840;-56200;51;1;0;1
113;-35900;-56020;13;0;0;2
114;-49350;-55962;6;0;0;0
115;-60140;-55998;17;0;0;0
116;-33140;-55801;8;0;0;0
117;-31750;-55595;8;0;0;0
118;-73740;-55749;12;0;0;0
119;-57920;-55767;19;0;0;0
120;-56680;-55775;13;0;0;0
121;-57700;-55791;25;0;0;0
122;-53000;-55768;6;0;0;0
123;-61350;-55813;22;2;0;0
124;-17340;-55503;23;0;0;1
125;-27060;-55276;15;0;0;0
126;-59930;-55313;28;0;0;0
127;-69400;-55423;6;0;0;0
128;-64390;-55494;19;0;0;0
129;-78860;-55675;55;0;0;1
130;-58400;-55696;15;0;0;0
131;-48070;-55637;28;1;0;1
132;-70490;-55750;8;0;0;0
133;-51950;-55721;9;0;0;0
134;-24140;-55486;19;2;0;2
135;-48140;-55431;23;2;0;3
136;-17340;-55151;12;0;0;0
137;-65690;-55228;30;1;0;0
