Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-58530.0;-58530;13;0;0;0
2;-41230;-49880;15;0;0;0
3;-40410;-46723;19;0;0;0
4;-72590;-53190;9;0;0;0
5;-58530;-54258;13;0;0;0
6;-34380;-50945;12;0;0;0
7;-105710;-58769;42;0;0;0
8;-32050;-55429;10;0;0;0
9;-75000;-57603;13;0;0;0
10;-88580;-60701;25;0;0;0
11;-24400;-57401;5;0;0;0
12;-39850;-55938;11;0;0;0
13;-49650;-55455;5;0;0;0
14;-39400;-54308;5;0;0;0
15;-41230;-53436;15;0;0;0
16;-69400;-54434;5;0;0;0
17;-33590;-53208;7;0;0;0
18;-71450;-54221;21;0;0;0
19;-68840;-54991;6;0;0;0
20;-50150;-54748;5;0;0;0
21;-111500;-57451;19;2;0;1
22;-26900;-56062;7;0;0;0
23;-78550;-57040;28;0;0;0
24;-84060;-58166;26;0;0;0
25;-68800;-58591;6;0;0;0
26;-24950;-57297;5;0;0;0
27;-49750;-57018;14;0;0;0
28;-121430;-59318;32;0;0;0
29;-37100;-58552;10;1;0;0
30;-33390;-57713;24;0;0;0
31;-70360;-58121;28;0;0;0
32;-56900;-58083;7;0;0;0
33;-57950;-58079;16;0;0;0
34;-31100;-57286;6;0;0;0
35;-69400;-57632;5;0;0;0
36;-52050;-57477;8;1;0;0
37;-53900;-57380;8;0;0;0
38;-53400;-57275;6;0;0;0
39;-82180;-57914;19;0;0;0
40;-142350;-60025;67;1;0;2
41;-66500;-60183;22;0;0;0
42;-48020;-59893;18;0;0;0
43;-107940;-61010;76;2;0;2
44;-3430;-59702;13;0;0;0
45;-67120;-59867;42;2;0;2
46;-54830;-59757;10;0;0;0
47;-54400;-59643;5;0;0;0
48;-80790;-60084;41;0;0;0
49;-61600;-60115;22;0;0;0
50;-54150;-59995;19;1;0;0
51;-32650;-59459;21;0;0;0
52;-64320;-59553;22;0;0;0
53;-48100;-59337;5;1;0;0
54;-36110;-58906;18;0;0;0
55;-70240;-59113;8;0;0;0
56;-44150;-58845;15;0;0;0
57;-75640;-59140;11;0;0;0
58;-58390;-59127;11;0;0;0
59;-50840;-58987;7;0;0;0
60;-26890;-58452;8;0;0;0
61;-97910;-59099;47;0;0;0
62;-52950;-58999;9;0;0;0
63;-50840;-58870;7;0;0;0
64;-116520;-59771;23;0;0;1
65;-70250;-59932;7;0;0;0
66;-61140;-59950;17;0;0;0
67;-36090;-59594;9;0;0;0
68;-60390;-59606;19;0;0;1
69;-59680;-59607;13;0;0;0
70;-48890;-59454;21;0;0;0
71;-33940;-59094;14;0;0;1
72;-70090;-59247;7;0;0;0
73;-70350;-59399;6;0;0;0
74;-43400;-59183;25;0;0;0
75;-81630;-59482;35;0;0;0
76;-51820;-59381;12;0;0;0
77;-73450;-59564;17;0;0;0
78;-49650;-59437;5;0;0;0
79;-50150;-59319;5;0;0;0
80;-36230;-59031;11;0;0;0
81;-86350;-59368;28;0;0;0
82;-62430;-59405;17;0;0;0
83;-81320;-59670;34;0;0;0
84;-57900;-59648;38;0;0;0
85;-101230;-60138;36;0;0;0
86;-13400;-59594;15;0;0;0
87;-66780;-59677;20;0;0;0
88;-32180;-59364;12;0;0;1
89;-53600;-59300;11;0;0;0
90;-82790;-59561;18;0;0;0
91;-124700;-60276;55;0;0;0
92;-54650;-60215;7;0;0;0
93;-50430;-60110;9;0;0;0
94;-74190;-60260;11;0;0;0
95;-39400;-60040;5;0;0;0
