Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-41240.0;-41240;14;0;0;0
2;-69400;-55320;5;0;0;0
3;-71400;-60680;10;0;0;0
4;-50290;-58082;7;0;0;0
5;-105180;-67502;36;0;0;1
6;-54140;-65275;8;0;0;0
7;-52150;-63400;7;0;0;0
8;-81550;-65669;19;1;0;0
9;-85770;-67902;32;1;0;1
10;-69450;-68057;5;0;0;0
11;-85540;-69646;21;1;0;0
12;-83390;-70792;38;0;0;0
13;-50980;-69268;9;0;0;0
14;-38720;-67086;23;0;0;0
15;-70100;-67287;6;0;0;0
16;-41900;-65700;7;0;0;0
17;-57800;-65235;8;0;0;0
18;-35840;-63602;13;0;0;0
19;-57140;-63262;10;0;0;0
20;-61350;-63166;19;0;0;0
21;-68900;-63440;5;0;0;0
22;-129060;-66422;46;2;0;2
23;-44840;-65484;16;0;0;0
24;-80820;-66123;26;1;0;0
25;-58770;-65829;18;0;0;0
26;-58710;-65555;28;0;0;0
27;-66040;-65573;20;0;0;0
28;-66380;-65602;45;0;0;0
29;-57290;-65315;11;0;0;0
30;-69280;-65447;22;0;0;3
31;-78490;-65868;15;0;0;0
32;-62800;-65772;21;1;0;0
33;-69400;-65882;5;0;0;0
34;-55930;-65589;20;0;0;1
35;-38010;-64801;27;0;0;0
36;-37320;-64038;21;0;0;0
37;-54200;-63772;10;0;0;0
38;-56640;-63584;10;0;0;0
39;-73150;-63830;8;0;0;0
40;-62880;-63806;20;0;0;0
41;-69400;-63942;5;0;0;0
42;-51400;-63644;6;0;0;0
43;-35930;-62999;18;0;0;0
44;-88840;-63587;22;0;0;0
45;-51400;-63316;6;0;0;0
46;3010;-61874;6;0;0;0
47;-60430;-61843;17;0;0;0
48;-52100;-61640;7;0;0;0
49;-58390;-61574;11;0;0;0
50;-70100;-61744;6;0;0;0
51;-48730;-61489;21;0;0;0
52;-76400;-61776;11;0;0;0
53;-47760;-61512;24;0;0;0
54;-49650;-61292;5;0;0;0
55;-36090;-60834;9;0;0;0
56;-56700;-60760;12;0;0;0
57;-129260;-61962;30;0;0;0
58;-42240;-61622;21;0;0;3
59;-55670;-61521;13;0;0;0
60;-31350;-61018;6;1;0;0
61;-69400;-61155;5;0;0;0
62;-164100;-62816;47;2;0;3
63;-46300;-62553;26;0;0;0
64;-70650;-62680;6;0;0;0
65;-24390;-62091;6;0;0;0
66;-36900;-61709;24;0;0;0
67;-47080;-61491;30;0;0;0
68;-81970;-61792;37;0;0;0
69;-120220;-62639;23;0;0;0
70;-53150;-62503;5;0;0;0
71;-72030;-62637;10;0;0;0
72;-69450;-62732;5;0;0;0
73;-73150;-62875;8;0;0;0
74;-72930;-63011;12;0;0;0
75;-61040;-62984;14;0;0;0
76;-41900;-62707;7;0;0;0
77;-74550;-62861;10;0;0;0
78;-56950;-62785;28;1;0;0
79;-44990;-62560;17;0;0;0
80;-52050;-62428;8;0;0;0
81;-49650;-62271;5;0;0;0
82;-92280;-62637;31;0;0;0
83;-42340;-62392;14;0;0;0
84;-56780;-62325;12;0;0;0
85;-71340;-62431;8;0;0;0
86;-70650;-62527;6;0;0;0
87;-70150;-62614;6;0;0;0
88;-74330;-62748;38;0;0;0
89;-42190;-62517;22;0;0;0
90;-38090;-62245;6;1;0;0
91;-24400;-61829;5;0;0;0
92;-65340;-61868;17;0;0;0
93;-58530;-61832;13;0;0;0
94;-62990;-61844;16;0;0;0
95;-63620;-61863;21;0;0;0
96;-78580;-62037;17;0;0;0
97;-92200;-62348;25;0;0;1
98;-106070;-62794;58;0;0;0
99;-70830;-62875;25;0;0;0
100;-59780;-62844;14;0;0;0
101;-73140;-62946;9;0;0;0
102;-52440;-62843;10;0;0;0
103;-33700;-62560;12;0;0;0
104;-51400;-62453;6;0;0;0
105;-72350;-62547;14;1;0;0
106;-40130;-62336;15;0;0;0
107;-75020;-62454;42;1;0;1
108;-78430;-62602;16;0;0;0
109;-34840;-62347;8;0;0;0
110;-69340;-62411;24;0;0;0
111;-52650;-62323;7;0;0;0
112;-70790;-62399;8;0;0;0
113;-37550;-62179;9;0;0;0
114;-79540;-62331;15;0;0;0
115;-49050;-62215;6;0;0;0
116;-92600;-62477;33;0;0;0
117;-24390;-62152;6;0;0;0
118;-53900;-62082;8;0;0;0
119;-66050;-62115;7;0;0;2
120;-37300;-61908;11;0;0;0
121;-72300;-61994;13;0;0;0
122;-94670;-62262;46;0;0;0
123;-69450;-62321;5;0;0;0
124;-51230;-62231;29;0;0;1
125;-100940;-62541;21;0;0;2
126;-112150;-62935;40;1;0;1
127;-69950;-62990;5;0;0;0
128;-50550;-62893;7;1;0;0
129;-26300;-62609;6;0;0;1
130;-72550;-62685;9;0;0;0
131;-91810;-62908;30;0;0;0
132;-66330;-62934;21;0;0;0
133;-58540;-62901;12;0;0;0
134;-83780;-63056;29;1;0;0
135;-84200;-63213;58;5;0;1
136;-49530;-63112;25;0;0;0
137;-25530;-62838;20;0;0;0
138;-42950;-62694;30;1;0;0
139;-74950;-62782;9;0;0;0
140;-69400;-62830;5;0;0;0
141;-73650;-62906;15;0;0;0
142;-40280;-62747;16;0;0;0
143;-50150;-62659;5;0;0;0
144;-110650;-62992;65;0;0;2
145;-56900;-62950;7;0;0;0
146;-35540;-62762;9;0;0;0
147;-56920;-62723;14;0;0;0
148;-34590;-62532;12;0;0;0
149;-60010;-62516;20;0;0;0
150;-71850;-62578;8;1;0;0
151;-48250;-62483;6;1;0;0
152;-69990;-62532;11;0;0;0
153;-73200;-62602;8;0;0;0
154;-62010;-62598;22;0;0;0
155;-27170;-62370;12;0;0;0
156;-29850;-62161;5;0;0;0
157;-54050;-62109;11;0;0;0
158;-58500;-62087;13;0;0;0
159;-75790;-62173;12;0;0;0
160;-42040;-62047;9;0;0;0
161;-59340;-62030;33;0;0;3
162;-140690;-62516;65;2;0;2
163;-80500;-62626;38;0;0;0
164;-42200;-62502;21;0;0;0
165;-80340;-62610;18;0;0;2
166;-91270;-62782;69;0;0;0
167;-18390;-62516;23;0;0;0
168;-68500;-62552;11;3;0;0
169;-12100;-62254;8;0;0;0
170;-70700;-62303;6;0;0;0
171;-39400;-62169;5;0;0;0
172;-53900;-62121;8;0;0;0
173;-51400;-62059;6;0;0;0
174;-68100;-62094;21;1;0;0
175;-64190;-62106;19;0;0;0
176;-61610;-62103;21;0;0;0
177;-40500;-61981;20;0;0;0
178;-39400;-61854;5;0;0;0
179;-39360;-61729;19;0;0;0
180;-97500;-61927;41;0;0;0
181;-83490;-62046;22;0;0;3
182;-52650;-61995;7;0;0;0
183;-62290;-61996;15;0;0;0
184;-76640;-62076;14;0;0;0
185;-68900;-62113;5;0;0;0
186;-73200;-62172;8;0;0;0
187;-78280;-62259;15;0;0;0
188;-39430;-62137;14;0;0;0
189;-23140;-61931;5;0;0;0
190;-58770;-61914;34;0;0;0
191;-64060;-61925;40;1;0;0
192;-31780;-61768;7;0;0;0
193;-51550;-61715;7;0;0;0
194;-49900;-61655;5;1;0;0
195;-102500;-61864;44;0;0;0
196;-89270;-62004;27;0;0;0
197;-25640;-61819;7;0;0;0
198;-66600;-61843;37;1;0;0
199;-63680;-61853;22;1;0;0
200;-57140;-61829;10;0;0;0
201;-72250;-61881;12;0;0;0
202;-62400;-61884;26;1;0;0
203;-69400;-61921;5;0;0;0
204;-37250;-61800;8;0;0;0
205;-61280;-61797;37;0;0;1
206;-51030;-61745;7;0;0;0
207;-51100;-61693;9;0;0;0
208;-53400;-61654;11;1;0;0
209;-56090;-61627;17;1;0;0
210;-49650;-61570;5;0;0;0
211;-55790;-61542;8;0;0;0
212;-56640;-61519;13;1;0;0
213;-52050;-61475;8;0;0;0
214;-58040;-61459;12;0;0;0
215;-17040;-61252;10;0;0;1
216;-31700;-61115;7;0;0;0
217;-95120;-61272;33;0;0;0
218;-71950;-61321;7;0;0;0
219;-72730;-61373;11;0;0;0
220;-94840;-61525;29;0;0;0
221;-58530;-61512;13;0;0;0
222;-59690;-61504;24;0;0;0
223;-59510;-61495;18;0;0;0
224;-34440;-61374;9;0;0;0
225;-74490;-61432;38;0;0;0
226;-71740;-61478;21;0;0;0
227;-32850;-61352;7;0;0;0
228;-69200;-61386;5;0;0;0
229;-49800;-61335;6;0;0;0
230;-71200;-61378;6;0;0;0
231;-40650;-61289;6;0;0;0
232;-82150;-61379;32;1;0;0
233;-101750;-61552;20;0;0;0
234;-38180;-61452;13;0;0;0
235;-88010;-61565;38;1;0;1
236;-55090;-61538;7;0;0;0
237;-75290;-61596;12;0;0;0
238;-49450;-61544;39;1;0;0
239;-55550;-61519;11;0;0;0
240;-37910;-61421;17;0;0;0
241;-27450;-61280;7;0;0;0
242;-53570;-61248;22;0;0;0
243;-51870;-61210;36;1;0;0
244;-83570;-61301;19;0;0;1
245;-15790;-61116;9;0;0;2
246;-51400;-61076;6;0;0;0
247;-63460;-61086;22;0;0;0
248;-65930;-61105;18;0;0;0
249;-49650;-61059;5;0;0;0
250;-23140;-60908;5;0;0;0
251;-82590;-60994;17;0;0;0
252;-51120;-60955;27;0;0;0
253;-103600;-61123;19;0;0;1
254;-57280;-61108;12;0;0;0
255;-85370;-61203;39;0;0;0
256;-55450;-61181;11;0;0;0
257;-69600;-61214;6;0;0;0
258;-84180;-61303;21;0;0;0
259;-49650;-61258;5;0;0;0
260;-73920;-61306;31;0;0;0
261;-36670;-61212;15;0;0;0
262;-69450;-61243;5;0;0;0
263;-58210;-61232;19;0;0;0
264;-65290;-61247;20;0;0;0
265;-24400;-61108;5;0;0;0
266;-55450;-61087;11;0;0;0
267;-49590;-61044;6;0;0;0
268;-29300;-60925;5;0;0;0
269;-44400;-60864;10;0;0;0
270;-100070;-61009;32;1;0;1
271;-79270;-61077;19;0;0;0
272;-52380;-61045;11;0;0;0
273;-66000;-61063;19;0;0;0
274;-73840;-61109;28;0;0;0
275;-127370;-61350;47;1;0;1
276;-7330;-61155;17;0;0;0
