Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-168380.0;-168380;33;1;0;4
2;-117940;-143160;18;0;0;3
3;-35350;-107223;20;1;0;0
4;-147540;-117302;25;0;0;0
5;-82900;-110422;5;0;0;0
6;-107350;-109910;11;0;0;0
7;-286250;-135101;59;0;0;0
8;-74210;-127490;10;0;0;0
9;-110530;-125606;12;0;0;0
10;-58650;-118910;5;0;0;0
11;-82900;-115636;5;0;0;0
12;-146570;-118214;25;0;0;0
13;-174600;-122552;19;1;0;1
14;-87950;-120080;5;0;0;0
15;-95240;-118424;19;0;0;0
16;-101180;-117346;13;0;0;0
17;-94400;-115996;7;0;0;0
18;-134030;-116998;25;1;0;0
19;-116140;-116953;11;0;0;0
20;-113480;-116780;22;0;0;0
21;-109790;-116447;15;0;0;0
22;-134640;-117274;18;0;0;1
23;-53000;-114479;6;0;0;0
24;-81790;-113117;12;0;0;0
25;-71840;-111466;12;0;0;0
26;-43650;-108858;6;0;0;0
27;-94400;-108322;7;0;0;0
28;-63650;-106727;5;0;0;0
29;-163140;-108672;21;0;0;1
30;-78800;-107676;14;0;0;0
31;-90450;-107121;8;0;0;0
32;-69450;-105943;22;0;0;0
33;-90050;-105462;9;0;0;0
34;-83320;-104811;14;0;0;0
35;-41500;-103002;8;0;0;0
36;-128550;-103711;22;0;0;0
37;-92120;-103398;15;0;0;0
38;-83650;-102878;6;0;0;0
39;-105900;-102956;9;0;0;0
40;-100850;-102903;9;0;0;0
41;-111250;-103107;15;1;0;0
42;-75150;-102441;7;0;0;0
43;-257320;-106043;57;0;0;2
44;-80770;-105469;22;0;0;0
45;-82950;-104968;5;0;0;0
46;-109650;-105070;13;0;0;0
47;-77460;-104483;20;0;0;0
48;-116550;-104734;19;0;0;0
49;-194390;-106564;38;0;0;0
50;-86250;-106157;10;1;0;0
51;-58470;-105222;19;0;0;2
52;-156530;-106209;23;0;0;0
53;-64350;-105419;9;0;0;0
54;-157650;-106386;21;0;0;0
55;-54820;-105449;14;0;0;2
56;-82650;-105042;5;1;0;0
57;-94500;-104857;13;0;0;0
58;-70570;-104266;17;0;0;0
59;-65670;-103612;14;0;0;0
60;-45780;-102648;9;0;0;0
61;-113190;-102820;17;0;0;0
62;-149230;-103569;24;0;0;0
63;-135450;-104075;18;0;0;0
64;-223130;-105935;63;2;0;0
65;-114400;-106066;16;1;0;0
66;-99250;-105962;16;1;0;0
67;-71280;-105445;13;0;0;0
68;-106890;-105466;19;0;0;0
69;-88140;-105215;10;0;0;0
70;-134930;-105639;18;0;0;0
71;-79400;-105270;7;0;0;0
72;-59350;-104632;7;0;0;0
73;-105340;-104642;10;0;0;0
74;-40240;-103771;8;0;0;0
75;-93700;-103637;6;0;0;0
76;-248000;-105537;44;0;0;0
77;-105800;-105540;14;1;0;0
78;-82950;-105250;5;0;0;0
79;-86560;-105014;19;0;0;0
80;-57340;-104418;8;0;0;0
81;-146970;-104943;46;0;0;0
82;-37900;-104126;5;0;0;0
83;-168160;-104897;36;0;0;0
84;-211780;-106170;34;0;0;0
85;-51590;-105527;7;0;0;0
86;-98570;-105447;17;0;0;0
87;-58390;-104906;9;0;0;0
