Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-56370.0;-56370;29;0;0;0
2;-31340;-43855;29;3;0;3
3;-50100;-45937;6;1;0;0
4;-52590;-47600;5;0;0;0
5;-13290;-40738;8;0;0;1
6;-77790;-46913;14;0;0;0
7;-54500;-47997;12;0;0;0
8;-72180;-51020;11;0;0;0
9;-62300;-52273;14;0;0;0
10;-124300;-59476;71;1;0;0
11;-54100;-58987;9;0;0;0
12;-23280;-56012;7;0;0;0
13;-25100;-53634;24;0;0;1
14;-88860;-56150;29;0;0;0
15;-69850;-57063;29;0;0;0
16;-53390;-56834;7;0;0;0
17;-53820;-56656;14;0;0;0
18;-14030;-54288;12;0;0;0
19;-30100;-53015;5;1;0;0
20;-57380;-53234;15;0;0;0
21;-50150;-53087;5;0;0;0
22;-68900;-53805;5;0;0;0
23;-77400;-54831;13;0;0;0
24;-69400;-55438;5;0;0;0
25;-60890;-55656;13;0;0;0
26;-83270;-56718;59;2;0;0
27;-41130;-56141;18;0;0;0
28;-53350;-56041;8;0;0;0
29;-78150;-56804;19;0;0;0
30;-53390;-56690;7;0;0;0
31;-75800;-57306;11;0;0;0
32;-74000;-57828;10;0;0;0
33;-80930;-58528;18;0;0;0
34;-63120;-58663;19;0;0;0
35;-35980;-58015;51;4;0;2
36;-45440;-57666;17;0;0;0
37;-33590;-57015;7;0;0;0
38;-44980;-56698;18;0;0;0
39;-73850;-57138;13;0;0;0
40;-48150;-56914;21;0;0;0
41;-95120;-57845;33;0;0;0
42;-47780;-57606;22;0;0;0
43;-70100;-57896;6;0;0;0
44;-24390;-57135;6;0;0;0
45;-68900;-57396;5;0;0;0
46;-78290;-57850;39;0;0;0
47;-39440;-57459;13;0;0;0
48;-76480;-57855;14;0;0;0
49;-70150;-58106;6;0;0;0
50;-107520;-59094;53;1;0;0
51;-54790;-59010;14;1;0;0
52;-67900;-59181;31;0;0;0
53;-77500;-59526;17;0;0;0
54;-91490;-60118;34;0;0;0
55;-22630;-59437;10;0;0;0
56;-50150;-59271;5;0;0;0
57;-97550;-59942;27;0;0;1
58;-73810;-60182;29;0;0;0
59;-43150;-59893;8;0;0;0
60;-59600;-59888;38;0;0;0
61;-193820;-62084;51;0;0;1
62;-71900;-62242;7;0;0;0
63;-68900;-62348;5;0;0;0
64;-50150;-62157;5;0;0;0
65;-45880;-61907;28;1;0;0
66;-52100;-61758;7;0;0;0
67;-52150;-61615;7;0;0;0
68;-110290;-62330;28;0;0;0
69;-52850;-62193;8;0;0;0
70;-70100;-62306;6;0;0;0
71;-88710;-62678;28;0;0;0
72;-72200;-62810;50;0;0;0
73;-32900;-62400;9;1;0;0
74;-75800;-62581;11;0;0;0
75;-72140;-62709;22;0;0;0
76;-45410;-62481;23;0;0;0
77;-90170;-62841;29;0;0;0
78;-52710;-62711;31;0;0;0
79;-77940;-62904;38;0;0;0
80;-89470;-63236;28;0;0;0
81;-58080;-63172;25;0;0;0
82;-69200;-63246;5;1;0;0
83;-56900;-63169;7;0;0;0
84;-58530;-63114;13;0;0;0
85;-54080;-63008;9;0;0;0
86;-67870;-63064;25;0;0;0
87;-86600;-63335;29;0;0;0
88;-37170;-63038;20;0;0;0
89;-83590;-63268;20;0;0;0
90;-66680;-63306;22;0;0;0
91;-31550;-62957;12;0;0;0
92;-18950;-62479;13;0;0;0
93;-55420;-62403;23;0;0;1
94;-50150;-62273;5;0;0;0
95;-34840;-61984;8;0;0;0
96;-58530;-61948;13;0;0;0
97;-59190;-61920;15;0;0;0
98;-24950;-61542;5;0;0;0
99;-76620;-61695;16;0;0;0
100;-62280;-61700;16;0;0;0
101;-57480;-61659;13;0;0;0
102;-72900;-61769;10;0;0;0
103;-84670;-61991;40;0;0;1
104;-38740;-61768;12;0;0;0
105;-36390;-61526;13;0;0;0
106;-84550;-61743;43;0;0;0
107;-76940;-61885;62;2;0;2
108;-118340;-62408;18;0;0;1
109;-69170;-62470;35;0;0;0
110;-23150;-62113;5;0;0;0
111;-58240;-62078;55;3;0;3
112;-73200;-62177;8;0;0;0
113;-50150;-62071;5;0;0;0
114;-53390;-61994;7;0;0;0
115;-92250;-62257;19;3;0;1
116;-103940;-62617;32;0;0;1
117;-78060;-62749;43;0;0;0
118;-74520;-62849;29;0;0;0
119;-71540;-62922;9;0;0;0
120;-70150;-62982;6;0;0;0
121;-56900;-62932;7;0;0;0
122;-59640;-62905;12;0;0;0
123;-101360;-63217;39;0;0;0
124;-102190;-63532;43;0;0;0
125;-50150;-63424;5;0;0;0
126;-40650;-63244;6;0;0;0
127;-61360;-63229;19;0;0;0
128;-55980;-63172;13;0;0;0
129;-31480;-62927;14;0;0;0
130;-16750;-62571;7;0;0;0
131;-78150;-62690;12;0;0;0
132;-42480;-62537;16;0;0;0
133;-63210;-62542;23;0;0;0
134;-63940;-62553;25;0;0;0
135;-73560;-62634;33;0;0;0
136;-53390;-62566;7;0;0;0
137;-69400;-62616;5;0;0;0
138;-72450;-62687;7;0;0;0
139;-66920;-62718;22;0;0;0
140;-55650;-62667;6;0;0;0
141;-37850;-62491;11;0;0;0
142;-102140;-62771;32;0;0;0
143;-74100;-62850;9;0;0;0
144;-51640;-62772;6;0;0;0
145;-70320;-62824;29;0;0;0
146;-33290;-62622;14;0;0;0
147;-35970;-62440;28;0;0;0
148;-52300;-62372;7;0;0;0
149;-52300;-62304;7;0;0;0
150;-24450;-62052;5;0;0;0
151;-69450;-62101;5;0;0;0
152;-52340;-62037;31;0;0;0
153;-59140;-62018;12;0;0;0
154;-69400;-62066;5;0;0;0
155;-82530;-62198;21;0;0;0
156;-58670;-62175;15;0;0;0
157;-12650;-61860;9;0;0;1
158;-62180;-61862;15;0;0;0
159;-60570;-61854;19;0;0;0
160;-42030;-61730;22;0;0;0
161;-128310;-62143;57;2;0;2
162;-73810;-62215;29;0;0;0
163;-91310;-62394;52;0;0;0
164;-33730;-62219;9;0;0;0
165;-65790;-62241;16;0;0;0
166;-85550;-62381;44;0;0;0
167;-63680;-62389;18;0;0;0
168;-51400;-62323;6;0;0;0
169;-55890;-62285;9;0;0;0
170;-75050;-62360;11;0;0;0
171;-64600;-62374;29;0;0;0
172;-75240;-62448;12;0;0;0
173;-23140;-62221;5;0;0;0
174;-77880;-62311;16;0;0;0
175;-69950;-62355;5;0;0;0
176;-48120;-62274;26;0;0;0
177;-65900;-62294;25;0;0;0
178;-33420;-62132;17;0;0;0
179;-52650;-62079;7;0;0;0
180;-72750;-62138;14;0;0;0
181;-36090;-61995;9;0;0;0
182;-66180;-62018;20;0;0;0
183;-39900;-61897;20;0;0;0
184;-54600;-61857;15;0;0;0
185;-71200;-61908;6;0;0;0
186;-60580;-61900;18;0;0;0
187;-70700;-61947;6;0;0;0
188;-64120;-61959;18;0;0;0
189;-32340;-61802;6;0;0;0
190;-27450;-61621;7;0;0;0
191;-68790;-61659;24;0;0;0
192;-34840;-61519;8;0;0;0
193;-41090;-61413;13;0;0;0
194;-70700;-61461;6;0;0;0
195;-93810;-61627;51;0;0;0
196;-113090;-61890;68;0;0;0
197;-42320;-61790;22;0;0;1
198;-174710;-62361;96;1;0;1
199;-85650;-62478;45;0;0;0
200;-68840;-62510;6;0;0;0
201;-42200;-62409;21;0;0;0
202;-51400;-62354;6;0;0;0
203;-74790;-62415;34;0;0;0
204;-59930;-62403;15;0;0;0
205;-75140;-62465;11;0;0;0
206;-85120;-62575;25;0;0;0
207;-51400;-62521;6;0;0;0
208;-62100;-62519;15;0;0;0
209;-53350;-62475;8;0;0;0
210;-58490;-62456;14;0;0;0
211;-56700;-62429;12;1;0;0
212;-56270;-62400;16;0;0;0
213;-54400;-62362;5;0;0;0
214;-67400;-62386;65;1;0;3
215;-66580;-62406;22;0;0;2
216;-13500;-62179;6;0;0;0
217;-72430;-62226;36;0;0;0
218;-24950;-62055;5;0;0;0
219;-76050;-62119;25;0;0;0
220;-82050;-62210;57;3;0;0
221;-56740;-62185;11;0;0;0
222;-85340;-62289;31;1;0;2
223;-60740;-62282;18;0;0;0
224;-41790;-62191;23;0;0;0
225;-57290;-62169;11;0;0;0
226;-84390;-62268;31;2;0;1
227;-71890;-62310;8;0;0;0
228;-54280;-62275;10;0;0;0
229;-44950;-62199;33;5;0;3
230;-75300;-62256;10;0;0;0
231;-59170;-62243;33;0;0;0
232;-92950;-62375;44;0;0;0
233;-82210;-62460;37;0;0;0
234;-70600;-62495;7;0;0;0
235;-72640;-62538;40;0;0;0
236;-84850;-62633;45;0;0;0
237;-93160;-62761;44;0;0;0
238;-86760;-62862;51;0;0;0
239;-33840;-62741;14;0;0;0
240;-34840;-62625;8;0;0;0
241;-82400;-62707;42;0;0;0
242;-38730;-62608;13;0;0;0
243;-82040;-62688;17;0;0;0
244;-75800;-62741;11;0;0;0
245;-53390;-62703;7;0;0;0
246;-75290;-62754;12;0;0;0
247;-39850;-62662;11;0;0;0
248;-25650;-62512;6;0;0;0
249;-56670;-62489;33;0;0;0
250;-75650;-62541;10;0;0;0
251;-35550;-62434;10;0;0;0
252;-47620;-62375;22;0;0;0
253;-83680;-62459;32;0;0;1
254;-54020;-62426;37;0;0;0
255;-87490;-62524;27;1;0;1
256;-42340;-62446;14;0;0;0
257;-54640;-62415;8;0;0;0
258;-53400;-62380;11;0;0;0
259;-30930;-62259;14;0;0;0
260;-49350;-62209;6;1;0;0
261;-53350;-62175;12;1;0;0
262;-72340;-62214;23;0;0;1
263;-69400;-62241;5;0;0;0
264;-52350;-62204;10;0;0;0
265;-69680;-62232;21;0;0;0
266;-69400;-62259;5;0;0;0
267;-30620;-62141;10;0;0;0
268;-71400;-62175;7;0;0;0
269;-146150;-62487;47;0;0;2
270;-108100;-62656;55;2;0;0
271;-43730;-62586;17;0;0;0
272;-22070;-62437;16;0;0;0
273;-68200;-62459;7;0;0;0
274;-34840;-62358;8;0;0;0
275;-96600;-62482;50;0;0;0
276;-37180;-62391;19;0;0;0
277;-254500;-63084;100;3;0;1
278;-92070;-63188;31;0;0;0
279;-65540;-63197;38;1;0;0
280;-55390;-63169;9;0;0;0
281;-68060;-63186;42;0;0;0
282;-47340;-63130;27;0;0;0
283;-38880;-63044;14;0;0;0
284;-62140;-63041;14;0;0;0
285;-87300;-63126;50;1;0;1
286;-60220;-63116;18;0;0;0
287;-62870;-63115;29;0;0;0
288;-81630;-63180;19;0;0;0
289;-53900;-63148;8;0;0;0
290;-24500;-63014;34;1;0;0
291;-74950;-63055;9;0;0;0
292;-70260;-63080;42;0;0;0
293;-58820;-63065;18;0;0;0
294;-67850;-63082;27;0;0;0
295;-50150;-63038;5;0;0;0
296;-104200;-63177;29;0;0;2
297;-74780;-63216;26;0;0;0
298;-48850;-63168;9;1;0;0
299;-72150;-63198;32;1;0;4
300;-55890;-63173;9;0;0;0
301;-82420;-63237;34;0;0;0
302;-71900;-63266;7;0;0;0
303;-94790;-63370;50;0;0;0
304;-32600;-63269;12;0;0;0
305;-29400;-63158;12;2;0;0
306;-59190;-63145;19;0;0;0
307;-88890;-63229;42;1;0;0
308;-51400;-63190;6;0;0;0
309;-54600;-63163;9;0;0;0
310;-38250;-63082;10;0;0;0
311;-69650;-63103;10;2;0;0
312;-52650;-63070;7;0;0;0
313;-69400;-63090;5;0;0;0
314;-35590;-63002;34;1;0;0
315;-74950;-63040;9;0;0;0
316;-82960;-63103;41;0;0;0
317;-49650;-63061;5;0;0;0
318;-29850;-62957;5;0;0;0
319;-78990;-63007;15;0;0;0
320;-34840;-62919;8;0;0;0
321;-74940;-62956;16;0;0;1
322;-53590;-62927;23;0;0;0
323;-82940;-62989;19;0;0;0
324;-33050;-62897;8;0;0;0
325;-78300;-62944;22;0;0;0
326;-33590;-62854;7;0;0;0
327;-71200;-62880;6;0;0;0
328;-92030;-62968;32;0;0;0
329;-54640;-62943;8;0;0;0
330;-58350;-62929;12;0;0;0
331;-90660;-63013;30;0;0;0
332;-57140;-62995;10;0;0;0
333;-56480;-62976;10;0;0;0
334;-40100;-62907;6;0;0;0
335;-57720;-62892;16;0;0;0
336;-71880;-62919;34;0;0;0
337;-73530;-62950;51;4;0;0
338;-54640;-62925;8;0;0;0
339;-88250;-63000;51;0;0;0
340;-52140;-62968;6;0;0;0
341;-56290;-62949;12;1;0;0
342;-70840;-62972;8;0;0;0
343;-55890;-62951;9;0;0;0
344;-46350;-62903;41;0;0;1
345;-126330;-63087;97;3;0;0
346;-73600;-63117;26;1;0;0
347;-42630;-63058;17;0;0;0
348;-67770;-63071;51;3;0;1
349;-34600;-62990;14;0;0;0
350;-62980;-62990;17;0;0;0
351;-65610;-62997;22;0;0;0
352;-63250;-62998;22;0;0;0
353;-68850;-63015;6;0;0;0
354;-98530;-63115;54;0;0;0
355;-57040;-63098;38;0;0;0
356;-53450;-63071;18;0;0;0
357;-49750;-63033;7;0;0;0
358;-46740;-62988;20;0;0;0
359;-30650;-62898;10;0;0;0
360;-37340;-62827;10;0;0;0
361;-63170;-62828;19;0;0;0
362;-54090;-62804;8;0;0;0
363;-65610;-62811;22;0;0;0
364;-89000;-62883;43;0;0;0
365;-90640;-62959;49;4;0;3
366;-57340;-62944;36;0;0;0
367;-66030;-62952;19;0;0;0
368;-72700;-62979;63;0;0;0
369;-70700;-63000;6;0;0;0
370;-41090;-62941;13;0;0;0
371;-63400;-62942;14;0;0;0
372;-23140;-62835;5;0;0;0
373;-140740;-63044;91;0;0;0
374;-55940;-63025;46;0;0;0
375;-26900;-62928;7;0;0;0
376;-138660;-63130;66;0;0;1
377;-71900;-63153;7;0;0;0
378;-33600;-63075;11;1;0;0
379;-81030;-63122;40;0;0;0
380;-69400;-63139;5;0;0;0
381;-16150;-63015;20;1;0;0
382;-82430;-63066;33;0;0;0
383;-113360;-63198;62;2;0;2
384;-96350;-63284;27;0;0;0
385;-69500;-63300;24;0;0;0
386;-74000;-63328;10;0;0;0
387;-52350;-63299;14;2;0;0
388;-213450;-63686;77;0;0;1
389;-104160;-63790;79;0;0;0
390;-75120;-63820;44;0;0;0
391;-78150;-63856;12;0;0;0
392;-96360;-63939;56;0;0;0
393;-28340;-63849;10;0;0;0
394;-40670;-63790;20;1;0;0
395;-39400;-63728;5;0;0;0
396;-64690;-63730;16;0;0;0
397;-70430;-63747;41;0;0;0
398;-39740;-63687;8;0;0;0
399;-72050;-63708;57;1;0;0
400;-49450;-63672;12;1;0;0
401;-98980;-63760;32;0;0;0
402;-19150;-63649;45;1;0;0
403;-119530;-63788;73;0;0;0
404;-27980;-63699;22;0;0;0
405;-39350;-63639;43;1;0;0
406;-86890;-63697;47;1;0;0
407;-39550;-63637;6;0;0;0
408;-65890;-63643;17;0;0;0
409;-33590;-63569;7;0;0;0
410;-54650;-63547;7;0;0;0
411;-96260;-63627;34;0;0;0
412;-107010;-63732;65;0;0;0
413;-70790;-63749;13;1;0;0
414;-72740;-63771;10;0;0;0
415;-82380;-63816;58;1;0;0
416;-55450;-63796;11;0;0;0
417;-53900;-63772;8;0;0;0
418;-51250;-63742;21;0;0;0
419;-79150;-63779;36;0;0;0
420;-49590;-63745;6;0;0;0
421;-77240;-63777;50;3;0;0
422;-104370;-63873;43;0;0;0
423;-94440;-63946;66;0;0;0
424;-30100;-63866;5;1;0;0
425;-68690;-63877;21;0;0;0
426;-55500;-63858;12;0;0;0
427;-54900;-63837;11;0;0;0
428;-86780;-63890;24;0;0;0
429;-56030;-63872;11;0;0;0
430;-82420;-63915;34;0;0;0
431;-39400;-63858;5;0;0;0
432;-52800;-63833;11;0;0;0
433;-54000;-63810;9;0;0;0
434;-57250;-63795;21;0;0;0
435;-49600;-63762;5;0;0;0
436;-54640;-63741;8;0;0;0
437;-84090;-63788;41;0;0;0
438;-60930;-63781;26;0;0;0
439;-95890;-63854;50;0;0;0
440;-58390;-63842;11;0;0;0
441;-77230;-63872;15;0;0;0
442;-134150;-64031;104;0;0;0
443;-77150;-64061;49;3;0;0
444;-28290;-63980;7;0;0;2
445;-24540;-63892;7;0;0;0
446;-57490;-63877;33;2;0;0
447;-58540;-63865;12;0;0;0
448;-53030;-63841;24;0;0;0
449;-63180;-63840;42;0;0;0
450;-101070;-63922;61;2;0;0
451;-68350;-63932;8;0;0;0
452;-137150;-64094;66;1;0;0
453;-35070;-64030;30;0;0;0
454;-77590;-64060;13;0;0;0
455;-73390;-64081;23;0;0;0
456;-94000;-64146;26;0;0;0
457;-37340;-64088;10;0;0;0
458;-62100;-64083;52;3;0;0
459;-12350;-63970;18;0;0;0
460;-92310;-64032;30;0;0;0
461;-44550;-63990;10;0;0;0
462;-118150;-64107;69;0;0;0
463;-48830;-64074;31;0;0;0
464;-70790;-64089;20;0;0;0
465;-84220;-64132;35;0;0;0
466;-71100;-64147;55;3;0;0
467;-87650;-64197;20;0;0;0
468;-69400;-64208;5;0;0;0
469;-31550;-64139;15;1;0;0
470;-73120;-64158;27;0;0;0
471;-96490;-64226;29;0;0;0
472;-85650;-64272;18;0;0;0
473;-30630;-64201;9;0;0;0
474;-91830;-64259;35;1;0;0
475;-52140;-64233;6;0;0;0
476;-132300;-64376;88;0;0;0
477;-48500;-64343;17;0;0;0
478;-58390;-64331;11;0;0;0
479;-37750;-64275;17;0;0;0
480;-181180;-64519;130;0;0;0
481;-147680;-64692;121;2;0;0
482;-72500;-64708;20;0;0;0
483;-72420;-64724;26;0;0;0
484;-49600;-64693;5;0;0;0
485;-51600;-64666;9;0;0;0
486;-81620;-64700;36;0;0;0
487;-91520;-64755;46;1;0;0
488;-29530;-64683;12;0;0;0
489;-119190;-64795;88;0;0;0
490;-74550;-64815;10;0;0;0
491;-66180;-64817;20;0;0;0
492;-76030;-64840;27;0;0;0
493;-66950;-64845;14;2;0;0
494;-101170;-64918;49;0;0;0
495;-65260;-64919;38;0;0;0
496;-8740;-64805;10;1;0;0
497;-20920;-64717;20;0;0;0
498;-88390;-64765;35;0;0;0
499;-69860;-64775;45;0;0;0
500;-38840;-64723;6;0;0;0
501;-75500;-64745;13;1;0;0
502;-49730;-64715;8;0;0;0
503;-100250;-64785;65;0;0;0
504;-54090;-64764;8;0;0;0
505;-88390;-64811;52;1;0;0
506;-79400;-64840;13;0;0;0
507;-89420;-64888;40;0;0;0
508;-194790;-65144;136;2;0;0
509;-72000;-65157;46;1;0;0
510;-71650;-65170;21;0;0;0
511;-30840;-65103;12;0;0;0
512;-70600;-65114;24;0;0;0
513;-105640;-65193;60;0;0;0
514;-54640;-65172;8;0;0;0
515;-76450;-65194;33;0;0;0
516;-63530;-65191;17;0;0;0
517;-117480;-65292;49;0;0;0
518;-58400;-65279;19;0;0;0
519;-57980;-65265;13;0;0;0
520;-72250;-65278;9;0;0;0
521;-68340;-65284;6;0;0;0
522;-51050;-65257;7;0;0;0
