Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-124180.0;-124180;20;0;0;0
2;-88090;-106135;7;0;0;0
3;-73690;-95320;11;0;0;0
4;-139420;-106345;23;0;0;0
5;-138820;-112840;27;0;0;0
6;-112550;-112792;16;1;0;0
7;-62150;-105557;5;1;0;0
8;-375690;-139324;72;0;0;0
9;-116380;-136774;19;0;0;0
10;-131000;-136197;16;0;0;0
11;-40100;-127461;6;0;0;0
12;-77150;-123268;7;0;0;0
13;-150570;-125368;40;1;0;0
14;-218800;-132042;48;1;0;1
15;-162170;-134051;33;0;0;1
16;-63840;-129662;8;0;0;0
17;-89350;-127291;7;0;0;0
18;-51650;-123089;5;0;0;0
19;-72820;-120443;17;0;0;0
20;-45100;-116676;6;0;0;0
21;-183420;-119854;52;0;0;0
22;-88370;-118423;14;0;0;0
23;-106180;-117891;16;0;0;0
24;-162980;-119770;22;0;0;0
25;-114250;-119549;33;0;0;0
26;-84300;-118193;7;0;0;0
27;-139050;-118966;23;1;0;1
28;-47100;-116399;6;0;0;0
29;-81650;-115201;9;0;0;0
30;-63500;-113477;7;1;0;0
31;-73650;-112193;6;0;0;0
32;-105200;-111974;8;0;0;0
33;-174150;-113858;48;1;0;0
34;-104880;-113594;17;0;0;0
35;-42720;-111569;10;0;0;0
36;-73230;-110504;9;0;0;0
37;-110770;-110511;20;0;0;0
38;-97340;-110165;13;0;0;0
39;-106200;-110063;11;0;0;0
40;-178990;-111786;42;0;0;1
41;-88750;-111224;8;1;0;0
42;-51590;-109805;7;0;0;0
43;-86050;-109252;10;1;0;0
44;-98430;-109006;15;0;0;0
45;-81740;-108400;11;0;0;0
46;-94400;-108096;7;0;0;0
47;-141800;-108813;20;0;0;0
48;-243050;-111610;51;0;0;0
49;-50850;-110370;7;0;0;0
50;-88550;-109933;13;0;0;0
51;-280350;-113275;44;1;0;1
52;-58740;-112226;10;0;0;0
53;-106050;-112109;15;0;0;0
54;-78100;-111480;8;0;0;0
55;-56740;-110484;10;0;0;0
56;-36640;-109166;5;0;0;0
57;-99030;-108988;10;0;0;0
58;-131840;-109382;19;0;0;0
59;-115440;-109485;17;0;0;0
60;-71400;-108850;6;0;0;0
61;-81780;-108406;10;0;0;0
62;-121190;-108612;34;0;0;0
63;-103620;-108533;20;0;0;0
64;-122920;-108758;20;0;0;0
65;-87950;-108438;5;0;0;0
66;-56600;-107652;8;0;0;0
67;-110950;-107701;9;0;0;0
68;-104920;-107661;30;0;0;0
69;-164440;-108483;31;0;0;0
70;-101040;-108377;11;0;0;0
71;-118810;-108524;26;0;0;0
72;-69800;-107986;10;0;0;0
73;-86790;-107696;11;0;0;0
74;-82500;-107355;10;0;0;0
75;-51590;-106612;7;0;0;0
76;-69400;-106122;6;0;0;0
77;-153250;-106734;32;1;0;0
78;-114840;-106838;18;0;0;0
79;-198750;-108002;42;0;0;0
80;-118600;-108134;22;1;0;0
