Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-87350.0;-87350;10;0;0;0
2;-81780;-84565;10;0;0;0
3;-141940;-103690;19;0;0;1
4;-42950;-88505;5;0;0;0
5;-93200;-89444;9;1;0;0
6;-94640;-90310;18;0;0;0
7;-36640;-82643;5;0;0;0
8;-81600;-82512;9;0;0;0
9;-235200;-99478;47;0;0;0
10;-76930;-97223;16;1;0;0
11;-67300;-94503;15;0;0;0
12;-55250;-91232;10;1;0;0
13;-58790;-88736;11;0;0;0
14;-45840;-85672;6;0;0;0
15;-141800;-89414;17;0;0;0
16;-87530;-89296;11;0;0;0
17;-127900;-91567;15;0;0;0
18;-67900;-90252;5;0;0;0
19;-123050;-91978;23;0;0;0
20;-81640;-91462;8;0;0;0
21;-48290;-89406;9;0;0;0
22;-119450;-90771;21;0;0;1
23;-98890;-91124;8;0;0;0
24;-133500;-92890;23;0;0;0
25;-87950;-92692;5;0;0;0
26;-128900;-94085;16;0;0;0
27;-83800;-93704;6;0;0;0
28;-83140;-93327;13;0;0;0
29;-93700;-93340;6;0;0;0
30;-48100;-91832;7;1;0;0
31;-82900;-91544;8;0;0;0
32;-99050;-91778;12;0;0;0
33;-121890;-92691;12;0;0;0
34;-226380;-96623;38;0;0;1
35;-70140;-95866;6;0;0;0
36;-59920;-94868;13;0;0;0
37;-82790;-94541;15;0;0;0
38;-200700;-97335;32;0;0;0
39;-78550;-96853;6;0;0;0
40;-30290;-95189;11;0;0;2
41;-128250;-95995;24;0;0;0
42;-49000;-94876;11;0;0;1
43;-52750;-93897;10;0;0;0
44;-53450;-92978;10;0;0;0
45;-82500;-92745;10;0;0;0
46;-107210;-93059;18;0;0;0
47;-42950;-91993;5;0;0;0
48;-87390;-91897;9;0;0;0
49;-88650;-91831;6;0;0;0
50;-52900;-91052;5;0;0;0
51;-64490;-90531;11;0;0;0
52;-183290;-92315;31;1;0;1
53;-63090;-91764;9;0;0;0
54;-64580;-91260;7;0;0;0
55;-67900;-90836;5;0;0;0
56;-95100;-90912;8;0;0;0
57;-169750;-92295;24;0;0;0
58;-83650;-92146;6;0;0;0
59;-134420;-92862;22;0;0;0
60;-87390;-92771;6;0;0;0
61;-56450;-92176;16;0;0;0
62;-114280;-92532;19;0;0;0
63;-117400;-92927;14;0;0;0
64;-58600;-92391;8;0;0;0
65;-74900;-92122;7;1;0;0
66;-37950;-91301;5;0;0;0
67;-70520;-90991;16;0;0;0
68;-103380;-91173;24;0;0;1
69;-129500;-91728;15;0;0;1
70;-75470;-91496;10;0;0;0
71;-142150;-92209;27;1;0;0
72;-88140;-92153;10;0;0;0
73;-100290;-92264;13;0;0;0
74;-255740;-94474;49;2;0;2
75;-110700;-94690;17;0;0;0
76;-113490;-94937;21;0;0;0
77;-76640;-94700;8;0;0;0
78;-166100;-95615;23;2;0;0
79;-117600;-95893;14;0;0;0
80;-40280;-95198;7;0;0;0
81;-87250;-95100;13;0;0;0
82;-104680;-95217;28;0;0;3
83;-63650;-94837;5;0;0;0
84;-187750;-95943;43;1;0;0
85;-63650;-95563;5;0;0;0
86;-123390;-95886;20;0;0;0
87;-49110;-95349;16;0;0;0
88;-43650;-94761;6;0;0;0
89;-58650;-94355;5;0;0;0
90;-46150;-93820;9;0;0;0
91;-150250;-94440;47;0;0;0
92;-45980;-93913;8;0;0;0
93;-194300;-94993;33;0;0;0
94;-70660;-94734;18;0;0;0
95;-93240;-94718;13;0;0;0
96;-89490;-94664;9;0;0;0
97;-172030;-95461;23;0;0;1
98;-134240;-95857;16;0;0;3
99;-77250;-95669;30;0;0;0
100;-127640;-95989;16;0;0;0
101;-70140;-95733;6;0;0;0
102;-70140;-95482;6;0;0;0
103;-64400;-95180;6;0;0;0
104;-170410;-95903;29;0;0;0
105;7060;-94923;7;0;0;2
106;-81640;-94797;8;0;0;0
107;-86370;-94719;17;0;0;0
108;-72180;-94510;19;0;0;1
109;-46270;-94067;13;0;0;0
110;-51950;-93685;11;0;0;0
111;-76410;-93529;19;0;0;0
112;-320490;-95555;91;2;0;3
113;-81790;-95434;11;0;0;0
114;-93140;-95413;10;0;0;0
115;-51030;-95027;8;0;0;0
116;-59350;-94720;6;0;0;0
117;-78130;-94578;12;0;0;0
118;-75530;-94417;17;0;0;0
119;-69400;-94206;6;0;0;0
120;-70140;-94006;6;0;0;0
121;-70890;-93815;7;0;0;0
122;-52160;-93473;26;0;0;0
123;-79180;-93357;18;1;0;3
124;-106700;-93465;16;0;0;0
125;-97770;-93499;13;0;0;0
126;-70140;-93314;6;0;0;0
127;-97600;-93348;15;0;0;0
128;-120060;-93556;25;0;0;1
129;-141380;-93927;33;0;0;2
130;-46690;-93564;13;0;0;0
131;-45100;-93194;6;0;0;0
132;-33190;-92739;11;0;0;1
133;-137850;-93078;27;0;0;3
134;-86950;-93033;16;0;0;0
135;-214070;-93929;69;0;0;4
136;-90350;-93903;20;2;0;0
137;-33930;-93465;11;0;0;2
138;-42950;-93099;5;0;0;0
139;-71870;-92946;13;0;0;1
140;-154530;-93386;27;1;0;1
141;-60860;-93156;19;0;0;2
142;-199300;-93903;48;1;0;2
143;-74350;-93766;30;1;0;0
144;-22290;-93270;7;0;0;0
145;-92970;-93268;26;0;0;1
146;-46030;-92944;8;0;0;0
147;-131580;-93207;31;0;0;2
148;-82950;-93138;5;0;0;0
149;-133810;-93411;36;0;0;0
150;-70140;-93256;6;0;0;0
151;-70430;-93105;15;0;0;0
152;-70700;-92957;14;0;0;0
153;-75430;-92843;14;0;0;0
154;-68980;-92688;12;0;0;0
155;-75890;-92579;7;0;0;0
156;-26730;-92157;8;0;0;0
157;6290;-91530;23;0;0;3
158;-203600;-92239;55;0;0;1
159;-63460;-92058;37;0;0;2
160;-242890;-93001;50;1;0;3
161;-76640;-92899;8;0;0;0
162;-68280;-92747;11;0;0;0
163;-58230;-92536;11;0;0;0
164;-31550;-92164;8;0;0;0
165;-51230;-91916;15;0;0;3
166;-69100;-91778;17;2;0;0
167;-26080;-91385;14;0;0;1
168;-103690;-91458;28;2;0;1
169;-186790;-92022;73;2;0;5
170;-45840;-91751;6;0;0;0
171;-6040;-91249;7;0;0;1
172;-26820;-90875;12;1;0;0
173;-101680;-90937;23;0;0;2
174;-62630;-90775;13;0;0;0
175;-58930;-90593;10;0;0;0
176;-74460;-90501;22;0;0;0
177;-18930;-90097;11;0;0;2
178;-45980;-89849;8;0;0;0
179;-70140;-89739;6;0;0;0
180;-45840;-89495;6;0;0;0
181;-73330;-89405;18;0;0;3
182;-560970;-91996;185;3;0;3
183;5660;-91463;9;0;0;0
184;-39540;-91181;10;0;0;2
185;-114070;-91304;57;2;0;5
186;-206540;-91924;71;0;0;4
187;-74620;-91831;40;1;0;4
188;-101620;-91883;38;0;0;2
189;-23690;-91523;9;0;0;0
190;-22430;-91159;9;0;0;0
191;-58290;-90987;32;1;0;3
192;-21120;-90623;9;0;0;0
193;-48140;-90403;7;0;0;0
194;-43980;-90164;11;0;0;0
195;-108230;-90256;38;1;0;3
196;-175180;-90689;90;4;0;10
197;-494240;-92738;170;1;0;1
198;-81130;-92679;17;1;0;0
199;-258990;-93515;129;3;0;8
200;-314410;-94620;109;2;0;6
201;1900;-94139;14;0;0;3
202;-1540;-93681;6;0;0;0
203;-349710;-94942;177;6;0;8
204;-159390;-95258;74;2;0;3
205;-67840;-95124;53;5;0;6
206;-56600;-94937;47;1;0;5
207;-30290;-94625;11;0;0;2
208;-78540;-94548;52;1;0;2
209;-73960;-94449;32;2;0;2
210;-219190;-95043;116;3;0;9
211;-147750;-95293;62;3;0;2
212;-93570;-95285;59;3;0;9
213;-83650;-95230;9;0;0;0
214;-163940;-95551;46;1;0;2
215;-47290;-95327;9;0;0;0
216;-133100;-95502;80;2;0;5
217;-10330;-95109;12;0;0;2
218;-22240;-94775;7;0;0;0
219;-22290;-94444;7;0;0;2
220;-10190;-94061;10;0;0;3
221;-30200;-93772;15;0;0;2
222;-22430;-93451;9;0;0;0
223;-54520;-93276;28;3;0;5
224;-7050;-92891;7;1;0;1
225;-212330;-93422;146;10;0;15
226;-924700;-97100;400;4;0;6
227;-182910;-97478;86;2;0;4
228;-4910;-97072;16;0;0;4
229;-35370;-96803;9;0;0;0
230;8320;-96346;7;0;0;0
231;-89410;-96316;85;5;0;10
232;-118650;-96412;87;7;0;5
233;-159600;-96683;53;0;0;0
234;-82330;-96622;73;6;0;4
