Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-48440.0;-48440;15;0;0;0
2;-51540;-49990;8;0;0;0
3;-143580;-81187;52;1;0;1
4;-32420;-68995;18;0;0;0
5;-122850;-79766;67;0;0;2
6;-35350;-72363;25;0;0;0
7;-46900;-68726;28;0;0;0
8;-61050;-67766;19;0;0;0
9;-52140;-66030;6;0;0;0
10;-53630;-64790;12;0;0;0
11;-27050;-61359;8;0;0;0
12;-38050;-59417;14;0;0;0
13;-57140;-59242;10;0;0;0
14;-52650;-58771;7;0;0;0
15;-24400;-56479;5;0;0;0
16;-49650;-56052;5;0;0;0
17;-32850;-54688;13;0;0;0
18;-70920;-55589;19;2;0;0
19;-64920;-56081;24;1;0;0
20;-61220;-56338;33;1;0;0
21;-55500;-56298;10;0;0;0
22;-56070;-56287;24;0;0;0
23;-29850;-55138;5;0;0;0
24;-94290;-56769;59;0;0;0
25;-56550;-56760;7;0;0;0
26;-73220;-57393;30;0;0;0
27;-27700;-56294;21;0;0;0
28;-99580;-57840;45;0;0;0
29;-39680;-57213;22;0;0;0
30;-67400;-57553;26;0;0;0
31;-60820;-57658;18;0;0;0
32;-28350;-56742;9;0;0;0
33;-66180;-57028;20;0;0;0
34;-43630;-56634;19;1;0;0
35;-13290;-55396;7;0;0;0
36;-38900;-54938;5;0;0;0
37;-61540;-55116;16;0;0;0
38;-57770;-55186;31;0;0;0
39;-64880;-55435;21;0;0;0
40;-79130;-56027;38;0;0;0
41;-72850;-56437;8;0;0;0
42;-121340;-57983;21;0;0;2
43;-51550;-57833;7;0;0;0
44;-72050;-58156;8;0;0;0
45;-55900;-58106;8;0;0;0
46;-37340;-57655;10;0;0;0
47;-52850;-57552;8;0;0;0
48;-149960;-59478;70;0;0;2
49;-72200;-59737;9;0;0;0
50;-57100;-59684;11;0;0;0
51;-76270;-60010;17;0;0;0
52;-69400;-60190;5;0;0;0
53;-79050;-60546;13;0;0;0
54;-57790;-60495;13;0;0;0
55;-59700;-60481;11;0;0;0
56;-60180;-60475;19;0;0;0
57;-67330;-60595;20;0;0;0
58;-59180;-60571;16;0;0;0
59;-37630;-60182;13;0;0;0
60;-73700;-60408;8;0;0;0
61;-101390;-61079;21;0;0;1
62;-39330;-60729;18;1;0;0
63;-56170;-60656;13;0;0;0
64;-55870;-60581;24;0;0;2
65;-71400;-60748;7;0;0;0
66;-64380;-60803;19;0;0;0
67;-58150;-60763;8;0;0;0
68;-105250;-61418;41;0;0;0
69;-81780;-61713;20;0;0;0
70;-88790;-62099;41;0;0;1
71;-28280;-61623;11;0;0;0
72;-82800;-61917;41;0;0;0
73;-38180;-61592;13;0;0;0
74;-23670;-61080;11;0;0;0
75;-52230;-60962;10;0;0;0
76;-83040;-61252;20;0;0;0
