Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-97590.0;-97590;15;0;0;0
2;-87540;-92565;13;0;0;0
3;-135030;-106720;27;0;0;0
4;-76600;-99190;14;0;0;0
5;-119090;-103170;25;0;0;0
6;-98850;-102450;12;0;0;0
7;-171900;-112371;33;0;0;0
8;-91700;-109788;14;1;0;0
9;-161680;-115553;26;0;0;0
10;-112740;-115272;25;0;0;0
11;-75150;-111625;7;0;0;0
12;-128900;-113064;16;0;0;0
13;-27010;-106445;12;0;0;0
14;-92040;-105416;14;0;0;0
15;-261580;-115827;63;0;0;0
16;-87950;-114084;5;0;0;0
17;-40280;-109743;7;0;0;0
18;-63750;-107188;15;1;0;0
19;-195250;-111823;37;0;0;1
20;-127770;-112620;27;0;0;0
21;-81640;-111145;8;0;0;0
22;-93600;-110347;13;0;0;0
23;-89400;-109437;7;0;0;0
24;-90340;-108641;10;0;0;0
25;-69400;-107071;6;0;0;0
26;-97850;-106717;14;0;0;0
27;-119830;-107202;21;0;0;0
28;-190050;-110161;37;0;0;0
29;-81220;-109163;11;0;0;0
30;-283640;-114979;71;0;0;0
31;-77070;-113756;16;0;0;0
32;-77150;-112612;7;0;0;0
33;-69100;-111294;14;0;0;0
34;-98290;-110911;13;0;0;0
35;-78700;-109991;16;1;0;0
36;-37500;-107977;13;1;0;0
37;-122870;-108380;17;0;0;0
38;-95700;-108046;20;0;0;0
39;-120670;-108370;19;1;0;0
40;-58650;-107127;6;0;0;0
41;-94400;-106816;7;0;0;0
42;-114220;-106993;24;0;0;0
43;-30940;-105224;11;0;0;1
44;-52900;-104035;5;0;0;0
45;-95150;-103837;11;0;0;0
46;-141960;-104666;31;0;0;0
47;-120070;-104994;20;0;0;0
48;-17800;-103177;6;0;0;0
49;-225140;-105666;45;1;0;1
50;-58050;-104714;10;0;0;1
51;-73850;-104109;27;0;0;0
52;-90820;-103853;21;0;0;0
53;-105830;-103891;19;0;0;0
54;-145320;-104658;29;0;0;0
55;-83100;-104266;8;0;0;0
56;-213500;-106216;27;0;0;1
57;-207570;-107995;40;0;0;0
58;-158400;-108864;19;0;0;0
59;-64400;-108110;6;0;0;0
60;-48700;-107120;6;0;0;0
61;-83180;-106727;12;0;0;0
62;-135870;-107197;30;0;0;0
63;-105850;-107176;16;1;0;0
64;-255960;-109501;46;0;0;0
65;-198030;-110863;43;1;0;0
66;-61040;-110108;11;0;0;0
67;-190550;-111309;32;0;0;0
68;-86090;-110938;10;0;0;0
69;-206720;-112326;43;0;0;0
70;-66980;-111678;14;0;0;0
71;-166520;-112450;20;0;0;1
72;-104780;-112344;11;0;0;0
73;-110260;-112315;22;0;0;0
74;-68200;-111719;8;0;0;0
75;-95120;-111498;15;0;0;0
76;-154500;-112064;27;0;0;0
77;-92590;-111811;13;0;0;0
78;-71400;-111293;6;0;0;0
79;-99690;-111146;15;0;0;0
80;-40050;-110257;6;0;0;0
81;-51590;-109533;7;0;0;0
82;-99030;-109405;13;0;0;0
83;-140000;-109773;16;0;0;0
84;-112780;-109809;30;1;0;1
85;-104640;-109748;12;0;0;0
86;-46940;-109018;9;1;0;0
87;-104470;-108966;24;0;0;0
88;-58650;-108394;6;0;0;0
89;-63650;-107891;5;0;0;0
90;-134380;-108186;31;0;0;0
91;-111930;-108227;14;0;0;0
92;-141520;-108589;22;0;0;0
93;-118250;-108692;31;0;0;0
94;-83200;-108421;11;0;0;0
95;-116150;-108503;15;0;0;0
96;-109610;-108514;38;0;0;0
97;-86090;-108283;10;0;0;0
98;-99030;-108189;13;0;0;0
99;-73650;-107840;6;0;0;0
100;-88190;-107643;16;0;0;0
101;-68500;-107256;10;0;0;0
102;-95350;-107139;23;1;0;0
103;-67900;-106758;5;0;0;0
104;-69590;-106401;9;0;0;0
105;-36640;-105736;5;0;0;0
106;-105500;-105734;14;0;0;1
107;-172660;-106359;38;0;0;0
108;-42950;-105772;5;0;0;0
109;-93980;-105664;10;0;0;0
110;-173750;-106283;23;1;0;1
111;-88890;-106126;14;0;0;0
112;-216950;-107116;75;1;0;0
113;-40250;-106524;10;0;0;0
114;-234220;-107644;42;0;0;0
115;-47000;-107117;9;0;0;0
116;-63950;-106745;7;0;0;0
117;-82060;-106534;14;0;0;0
118;-63650;-106170;5;0;0;0
119;-179820;-106789;40;0;0;0
120;-79300;-106560;7;0;0;0
121;-176720;-107140;32;0;0;0
122;-83180;-106944;12;0;0;0
123;-36640;-106372;5;0;0;0
124;-111350;-106412;23;0;0;0
125;-42390;-105900;6;0;0;0
126;-82630;-105715;15;0;0;0
127;-142780;-106007;25;0;0;0
128;-76640;-105778;8;0;0;0
129;-114330;-105844;23;0;0;1
130;-103370;-105825;21;0;0;0
131;-42380;-105341;10;0;0;0
132;-55000;-104959;8;0;0;0
133;-80340;-104774;9;0;0;0
134;-203100;-105508;52;0;0;0
135;-51730;-105110;9;0;0;0
136;-82340;-104942;6;0;0;0
137;-85910;-104803;21;0;0;0
138;-65570;-104519;14;0;0;0
139;-105480;-104526;12;0;0;0
140;-153030;-104872;37;0;0;0
141;-146430;-105167;20;0;0;0
142;-153630;-105508;30;0;0;0
143;-129930;-105679;21;0;0;0
144;-79830;-105500;18;0;0;0
145;-130720;-105674;21;0;0;0
146;-69580;-105426;7;0;0;0
147;-180840;-105939;33;1;0;0
148;-29300;-105422;5;0;0;0
149;-35050;-104949;6;0;0;0
150;-126230;-105091;23;0;0;0
151;-99590;-105055;9;0;0;0
152;-84750;-104921;14;2;0;0
153;-179240;-105407;29;0;0;0
154;-88850;-105299;6;0;0;0
155;-74590;-105101;8;0;0;0
156;-100850;-105074;9;0;0;0
157;-103200;-105062;14;1;0;0
158;-249550;-105977;59;0;0;0
159;-131900;-106140;24;1;0;1
160;-94400;-106066;7;0;0;0
161;-87070;-105948;18;0;0;0
162;-99450;-105908;7;0;0;0
163;-45840;-105540;6;0;0;0
164;-97730;-105492;17;0;0;0
165;-58790;-105209;10;0;0;0
166;-106850;-105219;22;2;0;0
167;-125820;-105342;21;0;0;0
168;-154240;-105633;28;0;0;0
169;-163260;-105974;26;0;0;0
170;-92200;-105893;18;0;0;2
171;-76780;-105723;10;0;0;0
172;-134890;-105893;25;0;0;0
173;-123050;-105992;29;1;0;0
174;-116100;-106050;31;0;0;0
175;-70100;-105844;10;0;0;0
176;-84310;-105722;21;0;0;0
177;-45100;-105380;6;0;0;0
178;-242530;-106150;36;0;0;0
179;-87390;-106045;9;0;0;0
180;-143450;-106253;43;0;0;0
181;-171710;-106615;41;0;0;0
182;-86350;-106503;12;0;0;0
183;-175200;-106879;26;2;0;1
184;-171110;-107228;33;0;0;0
185;-100150;-107190;8;0;0;0
186;-112150;-107216;29;1;0;0
187;-147410;-107431;28;0;0;0
