Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-51400.0;-51400;6;0;0;0
2;-61640;-56520;14;0;0;0
3;-144530;-85857;40;1;0;2
4;-71100;-82168;10;0;0;0
5;-41050;-73944;11;0;0;0
6;-49050;-69795;5;0;0;0
7;-71800;-70081;15;1;0;0
8;-18580;-63644;14;0;0;1
9;-55940;-62788;21;0;0;0
10;-72300;-63739;8;0;0;0
11;-36790;-61289;10;0;0;0
12;-55500;-60807;8;1;0;0
13;-66470;-61242;23;0;0;0
14;-51150;-60521;7;2;0;0
15;-84590;-62126;32;0;0;0
16;-32340;-60264;6;0;0;0
17;-56600;-60049;20;0;0;0
18;-81800;-61257;18;0;0;0
19;-46240;-60467;27;0;0;0
20;-30800;-58984;29;0;0;0
21;-64270;-59235;31;0;0;0
22;-84280;-60374;22;0;0;0
23;-51400;-59983;6;0;0;0
24;-32040;-58819;13;0;0;0
25;-69400;-59242;5;0;0;0
26;-53390;-59017;7;0;0;0
27;-70090;-59427;7;0;0;0
28;-53700;-59223;14;0;0;0
29;-33590;-58339;7;0;0;0
30;-62640;-58482;21;0;0;0
31;-53550;-58323;9;0;0;0
32;-26300;-57322;6;0;0;1
33;-52500;-57176;12;0;0;0
34;-62240;-57325;17;0;0;0
35;-35950;-56715;8;0;0;0
36;-50150;-56532;5;0;0;0
37;-79040;-57141;15;0;0;0
38;-50800;-56974;14;1;0;0
39;-58050;-57001;21;2;0;0
40;-24390;-56186;6;0;0;0
41;-52290;-56091;7;0;0;0
42;-61780;-56226;16;0;0;0
43;-57800;-56263;30;0;0;1
44;-54400;-56221;5;0;0;0
45;-71180;-56553;24;0;0;0
46;-24390;-55854;6;0;0;0
47;-26750;-55235;7;0;0;0
48;-57430;-55280;13;0;0;0
49;-29850;-54761;5;0;0;0
50;-72450;-55115;7;0;0;0
51;-123020;-56447;85;2;0;2
52;-71950;-56745;7;0;0;0
53;-70050;-56996;7;0;0;0
54;-70780;-57251;9;0;0;0
55;-63880;-57372;18;0;0;0
56;-74450;-57677;14;0;0;0
57;-54450;-57620;13;0;0;0
58;-33440;-57203;15;0;0;0
59;-96800;-57874;14;0;0;1
60;-59800;-57906;12;0;0;0
61;-54450;-57850;34;0;0;0
62;-73680;-58105;26;0;0;0
63;-54540;-58048;7;0;0;0
64;-44630;-57839;19;0;0;0
65;-70790;-58038;8;0;0;0
66;-45220;-57844;20;0;0;2
67;-63540;-57929;16;0;0;0
68;-59750;-57956;14;0;0;0
69;-69450;-58122;5;0;0;0
70;-92260;-58610;33;0;0;0
71;-118290;-59450;71;0;0;0
72;-36780;-59136;11;0;0;0
73;-91660;-59581;26;0;0;2
74;-35450;-59255;18;0;0;0
75;-74350;-59456;10;0;0;0
76;-61120;-59478;19;0;0;0
77;-41090;-59239;8;1;0;0
78;-50150;-59123;5;0;0;0
79;-31930;-58779;10;0;0;0
80;-164640;-60102;51;0;0;0
81;-60300;-60104;14;0;0;0
82;-48030;-59957;17;0;0;0
83;-60400;-59962;12;0;0;0
84;-53400;-59884;6;0;0;0
85;-36580;-59610;32;1;0;0
86;-38430;-59364;20;0;0;0
87;-74350;-59536;12;0;0;0
88;-53050;-59462;8;0;0;0
89;-51050;-59368;7;0;0;0
90;-80400;-59602;19;0;0;0
91;-25650;-59228;6;0;0;0
92;-68900;-59334;5;0;0;0
93;-53450;-59270;9;1;0;0
94;-41220;-59078;26;0;0;0
95;-68650;-59179;37;1;0;0
96;-34300;-58920;11;1;0;0
97;-75090;-59087;11;0;0;0
98;-83760;-59338;24;0;0;0
99;-39680;-59140;21;0;0;0
100;-41730;-58966;18;0;0;0
101;-76700;-59141;20;1;0;0
102;-51640;-59068;6;0;0;0
103;-46190;-58943;17;0;0;0
104;-62230;-58974;40;0;0;0
105;-105590;-59418;44;2;0;2
106;-49600;-59326;5;0;0;0
107;-40790;-59152;8;0;0;0
108;-23140;-58819;5;0;0;0
109;-79130;-59005;17;0;0;0
110;-79750;-59194;18;0;0;0
111;-80000;-59381;38;0;0;0
112;-43300;-59238;9;0;0;0
113;-66490;-59302;23;0;0;1
114;-58680;-59296;39;1;0;0
115;-71200;-59400;6;0;0;0
116;-51050;-59328;6;0;0;0
117;-65380;-59380;18;0;0;0
118;-81420;-59567;37;0;0;0
119;-72360;-59674;42;0;0;0
120;-84740;-59883;20;0;0;0
121;-67420;-59945;22;0;0;0
122;-52650;-59885;7;0;0;0
123;-33570;-59671;18;0;0;0
124;-25650;-59397;6;0;0;0
125;-27090;-59139;9;0;0;0
126;-54730;-59104;28;0;0;0
127;-36090;-58922;9;0;0;0
128;-58020;-58915;23;1;0;0
129;-41800;-58783;25;0;0;0
130;-70900;-58876;10;1;0;0
131;-70100;-58962;6;0;0;0
132;-87250;-59176;30;0;0;0
133;-53390;-59132;7;0;0;0
134;-70280;-59216;9;0;0;0
135;-49300;-59142;9;0;0;0
136;-50600;-59079;11;1;0;0
137;-66730;-59135;20;0;0;0
138;-52140;-59084;6;0;0;0
139;-50900;-59026;6;0;0;0
140;-69750;-59102;7;0;0;0
141;-68920;-59172;27;0;0;0
142;-43990;-59065;11;0;0;0
143;-38840;-58923;7;0;0;0
144;-75450;-59038;12;1;0;0
145;-47760;-58960;24;0;0;0
146;-36620;-58807;17;1;0;0
147;-72800;-58903;39;1;0;0
148;-37340;-58757;10;0;0;0
149;-82540;-58917;20;0;0;1
150;-78850;-59049;13;0;0;0
151;-71200;-59130;6;0;0;0
152;-74510;-59231;30;0;0;0
153;-24390;-59003;6;0;0;0
154;-50150;-58946;5;0;0;0
155;-42760;-58841;29;0;0;0
156;-88010;-59028;27;0;0;0
157;-52850;-58989;17;0;0;0
158;-55450;-58967;19;1;0;0
159;-81350;-59107;37;0;0;0
160;-44180;-59014;20;0;0;0
161;-84250;-59171;48;0;0;0
162;-70840;-59243;8;0;0;0
163;-50780;-59191;26;0;0;0
164;-76500;-59297;13;0;0;0
165;-86380;-59461;25;0;0;0
166;-34840;-59312;8;0;0;0
167;-53400;-59277;6;0;0;0
168;-118150;-59627;56;0;0;2
169;-55290;-59602;11;0;0;0
170;-78150;-59711;12;0;0;0
171;-16700;-59459;13;0;0;0
172;-56640;-59443;10;0;0;0
173;-96570;-59658;57;0;0;0
174;-62290;-59673;15;0;0;0
175;-52650;-59633;7;0;0;0
176;-58540;-59626;12;0;0;0
177;-85380;-59772;22;0;0;0
178;-31940;-59616;9;0;0;0
179;-44130;-59529;13;0;0;0
180;-42340;-59434;14;0;0;0
181;-71350;-59499;7;0;0;0
182;-29050;-59332;5;1;0;0
183;-61320;-59343;20;0;0;0
184;-34680;-59209;17;0;0;0
185;-34840;-59077;8;0;0;0
186;-54050;-59050;11;0;0;0
187;-48570;-58994;18;0;0;0
188;-49830;-58945;18;0;0;0
189;-87750;-59098;21;0;0;0
190;-51550;-59058;7;0;0;0
