Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
1;-110950.0;-110950;14;0;0;0
2;-133530;-122240;19;0;0;0
3;-157200;-133893;28;0;0;0
4;-102920;-126150;16;0;0;0
5;-36540;-108228;13;0;0;0
6;-77150;-103048;7;0;0;0
7;-190950;-115606;30;1;0;0
8;-81600;-111355;9;0;0;0
9;-63650;-106054;5;0;0;0
10;-420250;-137474;76;4;0;4
11;-163260;-139818;26;0;0;0
12;-59780;-133148;11;0;0;0
13;-120130;-132147;28;1;0;0
14;-97540;-129675;13;0;0;0
15;-195900;-134090;40;0;0;0
16;-139840;-134449;28;0;0;0
17;-106350;-132796;18;0;0;0
18;-81780;-129962;10;0;0;0
19;-82100;-127443;11;0;0;0
20;-75430;-124842;14;0;0;0
21;-63790;-121935;7;0;0;0
22;-81640;-120104;8;0;0;0
23;-64490;-117686;11;0;0;0
24;-51040;-114909;9;0;0;0
25;-145450;-116130;15;0;0;0
26;-148990;-117394;13;0;0;0
27;-164350;-119133;32;1;0;0
28;-68040;-117309;7;0;0;0
29;-36640;-114527;5;0;0;0
30;-63650;-112831;5;0;0;0
31;-186550;-115209;39;0;0;0
32;-52900;-113262;5;0;0;0
33;-120450;-113480;26;0;0;0
34;-1490;-110186;6;0;0;0
35;-89640;-109599;24;0;0;0
36;-76200;-108671;10;0;0;0
37;-46030;-106978;8;0;0;0
38;-36640;-105127;5;0;0;0
39;-130120;-105768;26;0;0;0
40;-55430;-104510;12;0;0;0
41;-140360;-105384;28;0;0;0
42;-101300;-105287;13;0;0;0
43;-126380;-105777;20;0;0;0
44;-58650;-104706;6;0;0;0
45;-67900;-103888;5;0;0;0
46;-97870;-103757;16;0;0;0
47;-80340;-103259;15;0;0;0
48;-54590;-102245;9;0;0;0
49;-119500;-102597;14;0;0;0
50;-48790;-101521;9;0;0;1
51;-52900;-100568;5;0;0;0
52;-72260;-100023;18;0;0;0
53;-75890;-99568;7;0;0;0
54;-88090;-99356;7;0;0;0
55;-140820;-100109;24;0;0;0
56;-136850;-100766;20;0;0;0
57;-63650;-100114;5;0;0;0
58;-43650;-99141;6;0;0;0
59;-228150;-101327;47;0;0;0
60;-106650;-101416;10;0;0;0
61;-94400;-101301;7;0;0;0
62;-168870;-102391;37;0;0;0
63;-76100;-101974;12;1;0;0
64;-95150;-101867;8;0;0;0
65;-101100;-101855;9;0;0;0
66;-75900;-101462;8;0;0;0
67;-100290;-101444;10;0;0;0
68;-270830;-103935;62;0;0;0
69;-200060;-105329;42;0;0;2
70;-90400;-105115;15;0;0;0
71;-87150;-104862;6;1;0;0
72;-82900;-104557;5;0;0;0
73;-68980;-104070;9;0;0;0
74;-81080;-103759;9;0;0;0
75;-105800;-103786;12;0;0;0
76;-106430;-103821;21;0;0;1
77;-69850;-103380;14;0;0;0
78;-36650;-102524;5;0;0;0
79;-135590;-102943;18;0;0;3
80;-52300;-102310;9;0;0;0
81;-81780;-102057;10;0;0;0
82;-128900;-102384;18;0;0;0
83;-132120;-102742;23;0;0;0
84;-221180;-104152;36;0;0;0
85;-112650;-104252;18;0;0;0
86;-123190;-104472;16;1;0;0
87;-116830;-104614;21;0;0;0
88;-156670;-105206;25;0;0;0
89;-99640;-105143;9;0;0;0
90;-88700;-104961;6;0;0;0
91;-93140;-104831;10;0;0;0
92;-139950;-105212;31;0;0;0
93;-122180;-105395;20;0;0;0
94;-189340;-106288;29;0;0;0
95;-68200;-105887;8;0;0;0
96;-130020;-106138;20;0;0;0
97;-42540;-105483;14;0;0;1
98;-87350;-105298;10;0;0;0
99;-68840;-104929;10;0;0;0
100;-37900;-104259;5;0;0;0
101;-86050;-104079;10;0;0;0
102;-54960;-103597;16;0;0;2
103;-127740;-103832;19;0;0;0
104;-46500;-103280;8;0;0;0
105;-79880;-103058;16;0;0;0
106;-302860;-104943;66;1;0;1
107;-126650;-105145;17;0;0;0
108;-164050;-105691;32;1;0;0
109;-108430;-105716;32;0;0;0
110;-93140;-105602;10;0;0;0
111;-156390;-106059;21;0;0;0
112;-125030;-106229;30;0;0;0
113;-58600;-105807;8;0;0;0
114;-74590;-105533;8;0;0;0
115;-197830;-106336;32;0;0;1
116;-142830;-106650;29;1;0;0
117;-83400;-106452;6;1;0;0
118;-254600;-107707;59;1;0;0
119;-114050;-107761;26;0;0;0
120;-169850;-108278;21;0;0;0
121;-221070;-109210;49;0;0;0
122;-86700;-109026;11;1;0;0
123;-99450;-108948;7;0;0;0
124;-78090;-108699;13;0;0;0
125;-54680;-108267;12;0;0;3
126;-53890;-107835;8;0;0;0
127;-81600;-107629;9;0;0;0
128;-91980;-107506;16;0;0;0
129;-76050;-107262;23;0;0;1
130;-127640;-107419;16;0;0;0
131;-57340;-107037;8;0;0;0
